repo_name,description,company_role,venture_id,venture_name,sector,stage,status,repository_url,agent_ids,health_score,revenue_ytd,source,priority,notes
bw-039-cosmetics-brand,BW-039-Cosmetics-Brand: Cosmetics Brand - beauty-wellness venture,Venture,BW-039-Cosmetics-Brand,Cosmetics Brand,beauty-wellness,mvp,development,https://github.com/Worldwidebro/bw-039-cosmetics-brand,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #75 of 687
bw-040-beauty-tools-brand,BW-040-Beauty-Tools-Brand: Beauty Tools Brand - beauty-wellness venture,Venture,BW-040-Beauty-Tools-Brand,Beauty Tools Brand,beauty-wellness,mvp,development,https://github.com/Worldwidebro/bw-040-beauty-tools-brand,"T3_CONTENT_STRATEGIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #76 of 687
fh-001-personal-chef-service,FH-001-Personal-Chef-Service: Personal Chef Service - food-hospitality venture,Venture,FH-001-Personal-Chef-Service,Personal Chef Service,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-001-personal-chef-service,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #77 of 687
fh-002-meal-prep-delivery,FH-002-Meal-Prep-Delivery: Meal Prep Delivery - food-hospitality venture,Venture,FH-002-Meal-Prep-Delivery,Meal Prep Delivery,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-002-meal-prep-delivery,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #78 of 687
fh-003-private-dinner-experiences,FH-003-Private-Dinner-Experiences: Private Dinner Experiences - food-hospitality venture,Venture,FH-003-Private-Dinner-Experiences,Private Dinner Experiences,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-003-private-dinner-experiences,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #79 of 687
fh-004-catering-company,FH-004-Catering-Company: Catering Company - food-hospitality venture,Venture,FH-004-Catering-Company,Catering Company,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-004-catering-company,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #80 of 687
fh-005-corporate-lunch-service,FH-005-Corporate-Lunch-Service: Corporate Lunch Service - food-hospitality venture,Venture,FH-005-Corporate-Lunch-Service,Corporate Lunch Service,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-005-corporate-lunch-service,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #81 of 687
fh-006-healthy-meal-prep-for-gyms,FH-006-Healthy-Meal-Prep-for-Gyms: Healthy Meal Prep For Gyms - food-hospitality venture,Venture,FH-006-Healthy-Meal-Prep-for-Gyms,Healthy Meal Prep For Gyms,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-006-healthy-meal-prep-for-gyms,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #82 of 687
fh-007-elderly-meal-service,FH-007-Elderly-Meal-Service: Elderly Meal Service - food-hospitality venture,Venture,FH-007-Elderly-Meal-Service,Elderly Meal Service,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-007-elderly-meal-service,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #83 of 687
fh-008-athlete-nutrition-service,FH-008-Athlete-Nutrition-Service: Athlete Nutrition Service - food-hospitality venture,Venture,FH-008-Athlete-Nutrition-Service,Athlete Nutrition Service,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-008-athlete-nutrition-service,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #84 of 687
fh-009-packaged-food-brand,FH-009-Packaged-Food-Brand: Packaged Food Brand - food-hospitality venture,Venture,FH-009-Packaged-Food-Brand,Packaged Food Brand,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-009-packaged-food-brand,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #85 of 687
fh-010-frozen-meals-company,FH-010-Frozen-Meals-Company: Frozen Meals Company - food-hospitality venture,Venture,FH-010-Frozen-Meals-Company,Frozen Meals Company,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-010-frozen-meals-company,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #86 of 687
fh-011-sauce-or-seasoning-brand,FH-011-Sauce-or-Seasoning-Brand: Sauce Or Seasoning Brand - food-hospitality venture,Venture,FH-011-Sauce-or-Seasoning-Brand,Sauce Or Seasoning Brand,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-011-sauce-or-seasoning-brand,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #87 of 687
fh-012-protein-snacks-brand,FH-012-Protein-Snacks-Brand: Protein Snacks Brand - food-hospitality venture,Venture,FH-012-Protein-Snacks-Brand,Protein Snacks Brand,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-012-protein-snacks-brand,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #88 of 687
fh-013-meal-kit-company,FH-013-Meal-Kit-Company: Meal Kit Company - food-hospitality venture,Venture,FH-013-Meal-Kit-Company,Meal Kit Company,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-013-meal-kit-company,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #89 of 687
fh-014-cloud-kitchen-,FH-014-Cloud-Kitchen-: Cloud Kitchen - food-hospitality venture,Venture,FH-014-Cloud-Kitchen-,Cloud Kitchen,food-hospitality,planned,planned,https://github.com/Worldwidebro/fh-014-cloud-kitchen-,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #90 of 687
fh-015-ai-nutrition-planner,FH-015-AI-Nutrition-Planner: Ai Nutrition Planner - food-hospitality venture,Venture,FH-015-AI-Nutrition-Planner,Ai Nutrition Planner,food-hospitality,planned,planned,https://github.com/Worldwidebro/fh-015-ai-nutrition-planner,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #91 of 687
fh-016-recipe-app,FH-016-Recipe-App: Recipe App - food-hospitality venture,Venture,FH-016-Recipe-App,Recipe App,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-016-recipe-app,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #92 of 687
fh-017-cooking-content-brand,FH-017-Cooking-Content-Brand: Cooking Content Brand - food-hospitality venture,Venture,FH-017-Cooking-Content-Brand,Cooking Content Brand,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-017-cooking-content-brand,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #93 of 687
fh-018-food-influencer-brand,FH-018-Food-Influencer-Brand: Food Influencer Brand - food-hospitality venture,Venture,FH-018-Food-Influencer-Brand,Food Influencer Brand,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-018-food-influencer-brand,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #94 of 687
fh-019-cooking-course-platform,FH-019-Cooking-Course-Platform: Cooking Course Platform - food-hospitality venture,Venture,FH-019-Cooking-Course-Platform,Cooking Course Platform,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-019-cooking-course-platform,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #95 of 687
fh-020-restaurant-pos-system,FH-020-Restaurant-POS-System: Restaurant Pos System - food-hospitality venture,Venture,FH-020-Restaurant-POS-System,Restaurant Pos System,food-hospitality,planned,planned,https://github.com/Worldwidebro/fh-020-restaurant-pos-system,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #96 of 687
fh-021-food-truck-business,FH-021-Food-Truck-Business: Food Truck Business - food-hospitality venture,Venture,FH-021-Food-Truck-Business,Food Truck Business,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-021-food-truck-business,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #97 of 687
fh-022-specialty-coffee-shop,FH-022-Specialty-Coffee-Shop: Specialty Coffee Shop - food-hospitality venture,Venture,FH-022-Specialty-Coffee-Shop,Specialty Coffee Shop,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-022-specialty-coffee-shop,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #98 of 687
fh-023-bakery-&-pastry-shop,FH-023-Bakery-&-Pastry-Shop: Bakery & Pastry Shop - food-hospitality venture,Venture,FH-023-Bakery-&-Pastry-Shop,Bakery & Pastry Shop,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-023-bakery-&-pastry-shop,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #99 of 687
fh-024-juice-bar,FH-024-Juice-Bar: Juice Bar - food-hospitality venture,Venture,FH-024-Juice-Bar,Juice Bar,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-024-juice-bar,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #100 of 687
fh-025-ice-cream-shop,FH-025-Ice-Cream-Shop: Ice Cream Shop - food-hospitality venture,Venture,FH-025-Ice-Cream-Shop,Ice Cream Shop,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-025-ice-cream-shop,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #101 of 687
fh-026-gourmet-food-market,FH-026-Gourmet-Food-Market: Gourmet Food Market - food-hospitality venture,Venture,FH-026-Gourmet-Food-Market,Gourmet Food Market,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-026-gourmet-food-market,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #102 of 687
fh-027-food-delivery-platform,FH-027-Food-Delivery-Platform: Food Delivery Platform - food-hospitality venture,Venture,FH-027-Food-Delivery-Platform,Food Delivery Platform,food-hospitality,planned,planned,https://github.com/Worldwidebro/fh-027-food-delivery-platform,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #103 of 687
fh-028-restaurant-management-saas,FH-028-Restaurant-Management-SaaS: Restaurant Management Saas - food-hospitality venture,Venture,FH-028-Restaurant-Management-SaaS,Restaurant Management Saas,food-hospitality,planned,planned,https://github.com/Worldwidebro/fh-028-restaurant-management-saas,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #104 of 687
fh-029-food-quality-testing-lab,FH-029-Food-Quality-Testing-Lab: Food Quality Testing Lab - food-hospitality venture,Venture,FH-029-Food-Quality-Testing-Lab,Food Quality Testing Lab,food-hospitality,planned,planned,https://github.com/Worldwidebro/fh-029-food-quality-testing-lab,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #105 of 687
fh-030-organic-food-brand,FH-030-Organic-Food-Brand: Organic Food Brand - food-hospitality venture,Venture,FH-030-Organic-Food-Brand,Organic Food Brand,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-030-organic-food-brand,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #106 of 687
fh-031-vegan-food-company,FH-031-Vegan-Food-Company: Vegan Food Company - food-hospitality venture,Venture,FH-031-Vegan-Food-Company,Vegan Food Company,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-031-vegan-food-company,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #107 of 687
fh-032-keto-meal-service,FH-032-Keto-Meal-Service: Keto Meal Service - food-hospitality venture,Venture,FH-032-Keto-Meal-Service,Keto Meal Service,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-032-keto-meal-service,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #108 of 687
fh-033-food-photography-service,FH-033-Food-Photography-Service: Food Photography Service - food-hospitality venture,Venture,FH-033-Food-Photography-Service,Food Photography Service,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-033-food-photography-service,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #109 of 687
fh-034-restaurant-consulting,FH-034-Restaurant-Consulting: Restaurant Consulting - food-hospitality venture,Venture,FH-034-Restaurant-Consulting,Restaurant Consulting,food-hospitality,mvp,development,https://github.com/Worldwidebro/fh-034-restaurant-consulting,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #110 of 687
fh-035-food-safety-training,FH-035-Food-Safety-Training: Food Safety Training - food-hospitality venture,Venture,FH-035-Food-Safety-Training,Food Safety Training,food-hospitality,validation,validation,https://github.com/Worldwidebro/fh-035-food-safety-training,"T2_PRODUCT_SPECIALIST_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #111 of 687
fs-001-gym,FS-001-Gym: Gym - fitness-sports venture,Venture,FS-001-Gym,Gym,fitness-sports,validation,validation,https://github.com/Worldwidebro/fs-001-gym,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #112 of 687
fs-002-boutique-fitness-studio,FS-002-Boutique-Fitness-Studio: Boutique Fitness Studio - fitness-sports venture,Venture,FS-002-Boutique-Fitness-Studio,Boutique Fitness Studio,fitness-sports,validation,validation,https://github.com/Worldwidebro/fs-002-boutique-fitness-studio,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #113 of 687
fs-003-personal-training-studio,FS-003-Personal-Training-Studio: Personal Training Studio - fitness-sports venture,Venture,FS-003-Personal-Training-Studio,Personal Training Studio,fitness-sports,mvp,development,https://github.com/Worldwidebro/fs-003-personal-training-studio,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #114 of 687
fs-004-women-only-gym,FS-004-Women-Only-Gym: Women Only Gym - fitness-sports venture,Venture,FS-004-Women-Only-Gym,Women Only Gym,fitness-sports,validation,validation,https://github.com/Worldwidebro/fs-004-women-only-gym,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #115 of 687
fs-005-boxing-gym,FS-005-Boxing-Gym: Boxing Gym - fitness-sports venture,Venture,FS-005-Boxing-Gym,Boxing Gym,fitness-sports,validation,validation,https://github.com/Worldwidebro/fs-005-boxing-gym,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #116 of 687
fs-006-crossfit-gym,FS-006-CrossFit-Gym: Crossfit Gym - fitness-sports venture,Venture,FS-006-CrossFit-Gym,Crossfit Gym,fitness-sports,validation,validation,https://github.com/Worldwidebro/fs-006-crossfit-gym,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #117 of 687
fs-007-luxury-fitness-club,FS-007-Luxury-Fitness-Club: Luxury Fitness Club - fitness-sports venture,Venture,FS-007-Luxury-Fitness-Club,Luxury Fitness Club,fitness-sports,planned,planned,https://github.com/Worldwidebro/fs-007-luxury-fitness-club,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #118 of 687
fs-008-online-coaching,FS-008-Online-Coaching: Online Coaching - fitness-sports venture,Venture,FS-008-Online-Coaching,Online Coaching,fitness-sports,mvp,development,https://github.com/Worldwidebro/fs-008-online-coaching,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #119 of 687
fs-009-personal-trainer-business,FS-009-Personal-Trainer-Business: Personal Trainer Business - fitness-sports venture,Venture,FS-009-Personal-Trainer-Business,Personal Trainer Business,fitness-sports,mvp,development,https://github.com/Worldwidebro/fs-009-personal-trainer-business,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #120 of 687
fs-010-transformation-program,FS-010-Transformation-Program: Transformation Program - fitness-sports venture,Venture,FS-010-Transformation-Program,Transformation Program,fitness-sports,mvp,development,https://github.com/Worldwidebro/fs-010-transformation-program,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #121 of 687
fs-011-athlete-training-company,FS-011-Athlete-Training-Company: Athlete Training Company - fitness-sports venture,Venture,FS-011-Athlete-Training-Company,Athlete Training Company,fitness-sports,validation,validation,https://github.com/Worldwidebro/fs-011-athlete-training-company,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #122 of 687
fs-012-supplement-brand,FS-012-Supplement-Brand: Supplement Brand - fitness-sports venture,Venture,FS-012-Supplement-Brand,Supplement Brand,fitness-sports,mvp,development,https://github.com/Worldwidebro/fs-012-supplement-brand,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #123 of 687
fs-013-fitness-apparel,FS-013-Fitness-Apparel: Fitness Apparel - fitness-sports venture,Venture,FS-013-Fitness-Apparel,Fitness Apparel,fitness-sports,mvp,development,https://github.com/Worldwidebro/fs-013-fitness-apparel,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #124 of 687
fs-014-workout-equipment-brand,FS-014-Workout-Equipment-Brand: Workout Equipment Brand - fitness-sports venture,Venture,FS-014-Workout-Equipment-Brand,Workout Equipment Brand,fitness-sports,validation,validation,https://github.com/Worldwidebro/fs-014-workout-equipment-brand,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #125 of 687
fs-015-recovery-products,FS-015-Recovery-Products: Recovery Products - fitness-sports venture,Venture,FS-015-Recovery-Products,Recovery Products,fitness-sports,mvp,development,https://github.com/Worldwidebro/fs-015-recovery-products,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #126 of 687
fs-016-fitness-app,FS-016-Fitness-App: Fitness App - fitness-sports venture,Venture,FS-016-Fitness-App,Fitness App,fitness-sports,mvp,development,https://github.com/Worldwidebro/fs-016-fitness-app,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #127 of 687
fs-017-ai-personal-trainer,FS-017-AI-Personal-Trainer: Ai Personal Trainer - fitness-sports venture,Venture,FS-017-AI-Personal-Trainer,Ai Personal Trainer,fitness-sports,planned,planned,https://github.com/Worldwidebro/fs-017-ai-personal-trainer,"T3_GROWTH_HACKER_001","T4_OPS_COORDINATOR_001""],0,ventures-master.csv,medium,Venture #128 of 687
