venture_id,venture_name,sector,tier,department,control_type,revenue_model,capability_score,confidence,top_repo,dependencies
96ce7a14-8c57-4c0a-9b22-e4e72ca2b6f5,Ace Food Security Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
90169a53-ccf0-4bae-b9c5-b8e5c953859b,Youth Leadership Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
bbdddf73-f481-4f73-ada7-6fb998501bd2,Community Fundraising Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
8d2ef00c-2f60-47ea-8d5f-f94e8b8bc701,Volunteer Hub Ai,market,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
3a4480a4-8bd4-4746-a444-4858dec05e59,Disaster Relief Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
858c5450-298c-4bd6-bf37-1ab288b1963c,Women S Empowerment Network,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
7c7d17f8-d8d1-42ae-8d45-fe0baffe69f4,Veterans Support Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
e9e457f0-1c93-4c87-b5c2-3ca4024270b0,Youth Mentorship Program,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
1f0860d6-28de-4dc9-94a9-b47451525e36,Community Health Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
c6c67e0b-3945-4ce9-a06a-bc4908a07584,Neighborhood Watch Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
a479d43e-385b-4695-ad6d-7a846697369e,Community Legal Aid,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
8ec68695-7424-4caa-8100-8f600999db01,Public Safety Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
6fc00e9b-1417-49ba-b99e-9123e2f6e0aa,Cultural Exchange Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
f2a88c1a-16a4-4338-8635-285e380fa9eb,Community Investment Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
dc375d7b-5925-4346-b232-33e7c09e91ac,Public Health Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
4a1ed3f5-3513-4d52-8bf2-18010dc65aa3,Senior Tech Support,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
68ec8784-6ac5-4852-ae40-3b82fd4d010e,Public Infrastructure Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
c5e845a8-3112-44b9-8844-f4f54e8a2d9c,Community Policing Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
9b7afdc4-9d07-479c-aeca-87399619086c,Public Space Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
cee277a2-252a-4d6d-a6b4-ca2291f3b047,Community Energy Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
85d54f89-f312-44e7-8496-52e378792fd5,Local Food Network Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
93f3303f-f348-4a6b-ba2e-6cb8c99e0017,Community Volunteering Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
6e03ed0c-0d20-4147-a680-332e759a07dd,Community Pet Care Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
f3d6352b-6832-49fc-ae36-cf56de5c2bb1,Community Transportation Ai,market,5,LOGISTICS,PLATFORM,system-fees,0.00,low,LightRAG,none
e64973ab-ff5b-42b8-8715-b84995c4e0a0,Public Event Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
ae1db8ce-e797-4a15-9fe4-3bd28130ede1,Space Habitat Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
85d16b40-5ac1-4de3-bf86-6f28db432856,Fusion Energy Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
2f9356bd-2837-42fd-85ff-24afab42dcf7,Teleportation Research Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
bd8b505a-f5cf-4b38-a76f-2421d2152ffb,Climate Solutions Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
dcc90fd7-aefc-4e45-b1e5-95703e50ea87,Autonomous Delivery Ai,ai,5,LOGISTICS,PLATFORM,system-fees,0.00,low,LightRAG,none
921d1fab-e2b2-407a-a7a5-2613443f7ce4,Gene Editing Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
043c6a81-c6f6-40e2-9124-2b0e3558d65b,Public Education Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
51c2c031-02b0-4148-b832-770c16239b68,Video Editor Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
80a66845-2d08-4c50-b0eb-fdfde32cbf73,Network Security Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
ed6015ca-25bd-44a5-830a-0c133c775458,Youth Sports Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
6e468241-bfde-4f52-a4e0-e48cf1c708c6,Wearables Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
bb2867fc-3544-44d1-8990-2168165ffa9b,Metaverse Hub Ai,ai,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
69a86ec5-7a1f-42b1-ae57-b976b548af46,Energy Grid Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
d8574cc5-baa6-4f24-bc63-12992dd55968,Ocean Cleanup Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
6bbaa1e6-372f-4f89-b412-8558aa0b3f2f,Crypto Trading Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
6ae13ef3-1eb7-405e-874e-025f1a4133e5,Synthetic Media Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
b2c657be-d3be-4c35-9e5f-b5a0b9760346,Vr Therapy Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
8aa1ac6e-558e-4c0d-ac86-f48764bfe189,Autonomous Farming Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
acaebb39-b849-4de5-ab89-6e9d17bef695,Traffic Optimizer Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
813ea1ce-b9cb-46db-8d8b-8e30dbd2ff18,Smart Grid Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
66ac7cd0-7c20-441b-a8c3-de3431b0edea,Sustainable Cities Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
c9b5a5f2-5901-40aa-90a2-c7eda2259360,Renewable Energy Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
d65afe5a-bdf0-4f71-8f0f-413a55166c5a,Climate Modeling Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
c733691c-866c-4f3a-86ca-cc71b2d86265,Governance Hub Ai,ai,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
eb2d7881-299f-4dd2-9241-d579b309de2c,Global Challenges Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
c74bf3af-4f91-4781-a379-e0ae3885030f,Space Exploration Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
423e48d7-b18c-433c-976f-6891707eb8db,Health Equity Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
6e32000d-b9a2-4ceb-980b-b86e4b4472ff,Human Rights Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
75d57c4e-04e8-4c92-9b3e-4af48bb31e73,Peacebuilding Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
d7e0e22f-afbb-47c0-9885-5d906a01cf92,Telemedicine Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
331be19d-de55-4ef5-816c-61b2864cc5f6,Quantum Communication Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
016c0093-6720-41b3-893a-c55ff3677484,Disaster Prediction Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
aaefb38e-6387-4201-abec-6e5c7f7f25b2,Machine Learning Builder,devtools,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
5e3fc237-1b40-4f1a-81f7-b66908c2d4fa,Event Planning Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
15572af9-e058-492c-b9e9-0938b4d07fb7,Tax Prep Filing Services,fintech,1,INFRASTRUCTURE,FIRM,hourly/project,0.00,low,LightRAG,infrastructure|payment|security
62adf78e-c391-4e8d-a0c5-c45f73b4fa06,Debt Consolidation Ai,fintech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
645f19c8-cbab-48ac-8d92-08ee7d424015,Sustainable Fashion Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
8cc3a6d7-c784-480c-b552-179e3c9282fb,Costume Shop Ai,market,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
d7ddcedd-b082-4e19-b6b4-369cb6a52322,Automated Inventory Forecaster,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
38f31487-8db1-447f-a399-b058408b194c,Ai Quality Control,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
e52fe3ef-7143-493b-972b-842b0e3dc914,Ai Wardrobe Planner,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
9e4f8a59-04d9-4057-a45f-1674be04bf5c,Video Editor Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
8114d985-08c8-4a84-ac8c-66d5ab341429,Machine Learning Builder,devtools,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
fd2288c3-1121-4d93-bfaa-29850dfcd027,Expense Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
2471d5ff-1524-4bca-98f6-48080f8b75d6,Time Tracking Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
c866fec8-a7a9-49ae-ada3-9ae2b61936a9,Meeting Transcription Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
ee6e566c-e19d-47b1-a996-460577499ee4,Energy Efficiency Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
a3db939f-2f22-4ba6-a702-7fcbc4ef85b7,Workflow Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
feeefc69-b1fd-4f4e-91f3-9bf4ab607cf2,Branding Templates Marketplace,edtech,2,TEMPLATES,BROKER,margin,0.00,low,LightRAG,api|matching|dashboard
d1f6f63b-92ae-4fbe-8093-37109d55a981,Physical Education Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
49526c95-3d5f-4702-9c1b-eafe7fa02750,Ai Product Education,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
60c4c576-e373-4bf6-95c4-17934c1ec1d9,Neurofeedback Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
74cd1d37-8e52-4440-a31c-43cd4be8e18b,Ocean Cleanup Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
b54d49c0-24c4-47d7-93f9-d0679060c937,Ai Gift Registry,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
616c179b-5df3-42f5-b7c8-49ae5b70d9ee,Robotics Surgery Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
53092cce-000a-4f02-acbd-c38c3e47fe4b,Ai Fit Recommendation,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
3a440860-6aed-44b2-8493-72da772496b6,Meeting Assistant Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
791334c8-a949-41bf-b656-a9c2891eec02,Travel Booking Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
4dca4506-63b7-47fe-aaed-02f187174e0c,Education Equity Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
b13db59f-e664-4315-9af3-5452a3c9f95c,Genixbank Lite,fintech,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
554e22d2-a833-48b3-b9db-a02721589a59,Machine Learning Builder,devtools,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
3dd10317-9390-4ece-be1d-7727c9a3c77d,Blockchain Verifier Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
51b7ebf7-d058-49ec-8833-8021a05b7a09,Ai Training Platform,devtools,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
d0d98760-a747-4f6b-b1ca-b7ae450b1c94,Asset Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
735005b0-79ea-4830-9dea-3cbe38f8bdc5,Meeting Transcription Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
5f4b6855-0f89-4ea3-9c09-d10c6e1b4306,Data Backup Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
69d0a7bd-f645-48e8-9370-1598d91fce73,Report Generation Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
970a10cd-39de-444c-ab02-a322ffe9595b,Homeschooling Content Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
7bc634f2-5227-4b5b-986d-f73c46f575d3,Ai Legal Doc Generator,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
b67131dd-d6ff-4b21-8a9d-7e75d37a03ff,Test Preparation Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
3d9e26bd-f37c-4d22-a32c-e6fbc723b813,Corporate Training Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
5d0712c4-19f4-4fb0-9fd5-456d688e791b,Ace Senior Care Connect,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
146ed62c-d9e8-4285-b2c8-8b852dbfa76b,Business Credit Building,fintech,1,INFRASTRUCTURE,FIRM,hourly/project,0.00,low,LightRAG,infrastructure|payment|security
0ef43be4-0a97-4b81-bb34-318e99be2e79,Instant Brand Generator,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
148ae630-ad97-4241-a1e6-2baf1ff50aca,Return Optimization Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0ea29e71-8639-4202-925b-ecb70c013800,Return Optimization Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
135a93dd-eafe-4547-872d-1881adc1a5de,Ai Warehouse Management,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
11042f16-27fe-4c22-80d8-719ec6a3dc83,Visual Search Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0ade2bf0-c2a2-4373-9179-2c773ea44a76,Live Commerce Platform,market,3,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
150c4561-556e-49c2-a85f-a313bf3157bf,Ai Ethics Auditor,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
01c5e938-dbea-4bc7-9cdf-441ebc75c1a6,Edge Computing Ai,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
4d4db78a-818f-4ad3-81fb-cb4b4a1f9fbe,Task Automation Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
9161fa5c-e0fb-4f9d-9a95-6f1134138635,Vendor Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
f63eb65f-2a9c-4cf6-857c-a306d4e95c7f,Training Content Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
8071f41e-7e52-471b-bd3a-827275046c85,Sentiment Analyzer,devtools,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
03bdd08f-74c4-4136-9e20-b1116922c386,Recruitment Ai,infra,5,STAFFING,PLATFORM,system-fees,0.00,low,LightRAG,none
082e7623-58f3-484b-a306-43d607fbf147,Disaster Recovery Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0142298f-d27e-4f27-b9f7-621d7df2051d,Real Estate Licensing Prep,edtech,5,REAL_ESTATE,PLATFORM,system-fees,0.00,low,LightRAG,none
13a359cd-b81e-4308-97ae-866caa26cbaf,Ai Research Assistant,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
1467e5ce-7a97-4daa-a208-f412fcd8d0b9,Ai Shipping Labeler,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
09093afd-1fab-450c-b158-2987b6224e27,Holographic Events Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0811dbca-04ed-4e24-a051-2fc8ab94d028,Ai Pricing Analyst,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
082c9549-b479-4b6b-a94d-039c24a9fd70,Teleportation Research Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0955b8a2-ea66-407c-b8f4-ff66a162c9f9,Vr Therapy Ai,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
058bc6e3-2b03-4234-ade7-5bdc10a27e79,Ai Vintage Advisor,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0d31cc43-724b-4f18-ab7e-eee59d351acd,Content Studio Ai,devtools,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
143e7aea-a027-43c8-8d0e-8d0f2bb56ebe,Training Platform Ai,infra,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
0cb23daa-89cf-4024-8d48-19ef3070544b,Expense Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0c6aee03-1791-4ee5-be62-3b728b329507,Email Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0b77ec4f-069c-4cec-a1ab-e512b6112c51,Document Translation Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
070d3984-7a16-478c-af2d-eb1ee1956679,Workflow Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
05724c9d-2438-42d6-acb5-d56a1ee13700,Community Arts Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
12502e9e-f74e-477a-aaa7-692515b8e7bf,Public Wi Fi Ai,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
12b83702-3d09-4d1e-8153-309513fa9c5d,Ai Diagnostic Lab,ai,3,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
04a3ad6b-edcf-4945-ba81-ca8e0ca8a265,Nft Fashion Licensing,market,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
10632f64-18a7-4ee0-98ac-a5cde697b304,Supply Chain Optimizer,devtools,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
14ca9c22-60b1-470f-b4ed-75345f04b6ae,Personal Finance Coach,edtech,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
0f8fb560-a2fe-44f5-a527-8473a64371eb,Ai Returns Management,market,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0237b0cc-4b8b-4979-9c97-31ecd9f9645d,Facilities Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
0c242bc0-f5ff-4fdc-b9d4-9852ef03e2e9,Project Management Ai,infra,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
2419bf07-b3f2-400f-a2c5-acab2bce597b,CON-002 Permit Compliance Platform,con,3,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,knowledge-graph|semantic-search|database
2f0bd0aa-8800-4a7e-ae2d-8ce98c11e571,CON-003 Contractor Network,con,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,none
1d84705c-8ebd-4c0c-83cf-cf383951b7bb,CON-004 Building Supply Chain,con,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,opensre,none
3639fa60-a2aa-4c02-85e6-bb1b8a2f3910,CON-006 Workforce Management,con,5,STAFFING,PLATFORM,system-fees,0.00,low,opensre,none
64df5998-36bb-4801-beb3-34088ab4bb3c,CON-008 Site Inspection Tech,con,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,none
7e4d233a-2e59-4cbf-b0ad-20018e0bd147,CON-009 Equipment Rental Network,con,5,REAL_ESTATE,PLATFORM,system-fees,0.00,low,opensre,none
ccc9e10c-4767-4a49-9424-3a3d3360e37b,CON-010 Subcontractor Payments,con,1,INFRASTRUCTURE,FIRM,hourly/project,0.00,low,opensre,infrastructure|payment|security
f3e0d6d3-4ec5-4b4f-9307-618392e749c6,CON-011 Bid Management System,con,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,none
bfad159e-f38b-4d29-b4b4-d784ceefc54b,CON-012 CAD Integration Platform,con,3,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,knowledge-graph|semantic-search|database
6d1a9fbc-4bee-4776-a939-16c64ea8e28c,CON-014 Contractor Insurance,con,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,none
4a98aa80-6818-454f-9467-fda52e8ed59f,CON-015 Quality Assurance,con,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,none
899b2735-58c1-40f5-8730-dfc63bbb3c85,CON-017 Permit Marketplace,con,2,INFRASTRUCTURE,BROKER,margin,0.00,low,opensre,api|matching|dashboard
ebedf936-77dc-4639-8ee2-5250c2764d8d,CON-018 Construction Finance,con,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,opensre,none
43887ca4-c9b2-43a6-b09c-be78c08f3bae,CON-019 Regulatory Database,con,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,opensre,none
f55e7200-983b-40d2-b70c-ad15bc7a4f5d,RE-001 Property Valuation AI,re,5,REAL_ESTATE,PLATFORM,system-fees,0.00,low,LightRAG,none
b3f28524-624d-469d-8c34-621298411a61,RE-002 Tenant Screening Platform,re,3,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
1ae16ce2-e682-4bf0-afe7-8fa9685b18d5,RE-003 Property Management SaaS,re,5,REAL_ESTATE,PLATFORM,system-fees,0.00,low,LightRAG,none
0b5c6433-971d-4b04-94f9-6fca2e22d482,Science Education Ai,edtech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
4e56b7b1-d067-4439-8832-f9557dc9f55e,RE-007 Rental Price Optimization,re,5,REAL_ESTATE,PLATFORM,system-fees,0.00,low,LightRAG,none
22a39e70-ebd8-4cd9-ae00-8355d43d786a,RE-008 Maintenance Coordination,re,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
00902fe8-6b68-4e23-84ca-67eff90fc22b,RE-009 Real Estate Data API,re,5,REAL_ESTATE,PLATFORM,system-fees,0.00,low,LightRAG,none
b52a3ccf-5369-4ea9-b41c-63d28034aa14,RE-010 Property Insurance Hub,re,3,REAL_ESTATE,PLATFORM,system-fees,0.00,low,LightRAG,knowledge-graph|semantic-search|database
b61f6b0d-3bc0-411c-b56b-16aa4d74272f,RE-011 Neighborhood Matching,re,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
852c9eaf-3d6f-433c-b0a9-1f39308a3dbb,RE-013 Investment Syndication,re,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
e00d65a5-aea9-4a1a-8039-085789bababf,RE-014 Commercial Lease Analytics,re,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
da6db9a4-0c5f-411e-be5c-40443c983db9,RE-015 Tenant Portal,re,5,INFRASTRUCTURE,PLATFORM,system-fees,0.00,low,LightRAG,none
fbf1cfaf-d3e5-413e-9880-5e6944cd3cf5,CogniFlow,ai,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
d0ac1d6c-7634-49ef-b53b-1a9d5cad627f,Remittance Ai,fintech,5,INTELLIGENCE_LAYER,PLATFORM,system-fees,0.00,low,LightRAG,none
987c8140-a75c-4ba6-a401-fe9f9835b963,Tax Deduction Finder,fintech,1,INFRASTRUCTURE,FIRM,hourly/project,0.00,low,LightRAG,infrastructure|payment|security
e43ada0c-5456-42a0-b676-4b45e962ccb0,Business Template Marketplace,market,2,TEMPLATES,BROKER,margin,0.00,low,LightRAG,api|matching|dashboard
