venture_id,name,sector,development_stage,entity_status,has_repo,has_revenue_model,capability_coverage_pct,readiness_pct,readiness_tier
MC-005-Content-Creation-Studio,Content Creation Studio,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-009-Stock-Photography,Stock Photography,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-010-Stock-Video,Stock Video,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-011-Online-Magazine,Online Magazine,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-014-Gaming-Channel,Gaming Channel,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-017-Online-Course-Platform,Online Course Platform,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-018-Membership-Site,Membership Site,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
MC-019-Digital-Download-Store,Digital Download Store,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ET-001-Online-Tutoring-Platform,Online Tutoring Platform,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ET-002-Language-Learning-App,Language Learning App,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ET-008-Career-Coaching,Career Coaching,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ET-009-Resume-Writing-Service,Resume Writing Service,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ET-010-Interview-Prep-Platform,Interview Prep Platform,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ET-012-Educational-Content-Library,Educational Content Library,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ST-001-SaaS-Platform,Saas Platform,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ST-002-Mobile-App-Development,Mobile App Development,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ST-003-Web-Development-Agency,Web Development Agency,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ST-005-API-Development,Api Development,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ST-017-Chatbot-Builder,Chatbot Builder,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ST-024-Marketing-Automation,Marketing Automation,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ST-025-Sales-Automation,Sales Automation,software-technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating
OPS-001-VENTURE-STAFFING,Venture Staffing Operations,operations,mvp,unknown,False,False,0.0,22.8,Planned / Validating
PROFILE-001-DIVINE-JOHNS-PORTFOLIO,Divine Johns Portfolio,media-content,mvp,unknown,False,False,0.0,22.8,Planned / Validating
ET-010-PERSONAL-RESUME,Personal Resume,education-training,mvp,unknown,False,False,0.0,22.8,Planned / Validating
TECH-061-TECH-VENTURES-PORTFOLIO,Tech Ventures Portfolio,technology,mvp,unknown,False,False,0.0,22.8,Planned / Validating
BW-001-Lash-Extension-Studio,Lash Extension Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-003-Luxury-Lash-Bar,Luxury Lash Bar,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-004-Lash-Training-Academy,Lash Training Academy,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-006-Lash-Glue-Brand,Lash Glue Brand,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-011-Nail-Salon,Nail Salon,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-013-Luxury-Nail-Spa,Luxury Nail Spa,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-015-Nail-Art-Studio,Nail Art Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-021-Hair-Salon,Hair Salon,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-022-Barbershop,Barbershop,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-024-Hair-Braiding-Studio,Hair Braiding Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-025-Wig-Installation-Studio,Wig Installation Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-026-Hair-Extension-Salon,Hair Extension Salon,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-030-Scalp-Treatment-Products,Scalp Treatment Products,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-035-Makeup-Studio,Makeup Studio,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
BW-038-Photoshoot-Makeup-Team,Photoshoot Makeup Team,beauty-wellness,validation,unknown,False,False,0.0,12.2,Idea
FH-023-Bakery-&-Pastry-Shop,Bakery & Pastry Shop,food-hospitality,validation,unknown,False,False,0.0,12.2,Idea
LT-001-Truck-Dispatch-Company,Truck Dispatch Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
LT-002-Freight-Brokerage,Freight Brokerage,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
LT-005-Medical-Courier-Dispatch,Medical Courier Dispatch,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
LT-007-Construction-Dispatch,Construction Dispatch,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
LT-016-Trucking-Company,Trucking Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
LT-019-Moving-Company,Moving Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
LT-020-Freight-Company,Freight Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
LT-023-Storage-Business,Storage Business,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
LT-024-Distribution-Company,Distribution Company,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
LT-030-Cold-Chain-Logistics,Cold Chain Logistics,logistics-transport,validation,unknown,False,False,0.0,12.2,Idea
PS-002-Legal-Services,Legal Services,professional-services,validation,unknown,False,False,0.0,12.2,Idea
PS-004-HR-Consulting,Hr Consulting,professional-services,validation,unknown,False,False,0.0,12.2,Idea
PS-011-Real-Estate-Agency,Real Estate Agency,professional-services,validation,unknown,False,False,0.0,12.2,Idea
PS-014-Event-Planning,Event Planning,professional-services,validation,unknown,False,False,0.0,12.2,Idea
PS-015-Interior-Design,Interior Design,professional-services,validation,unknown,False,False,0.0,12.2,Idea
PS-018-Translation-Services,Translation Services,professional-services,validation,unknown,False,False,0.0,12.2,Idea
PS-023-PR-Agency,Pr Agency,professional-services,validation,unknown,False,False,0.0,12.2,Idea
PS-024-Recruiting-Agency,Recruiting Agency,professional-services,validation,unknown,False,False,0.0,12.2,Idea
MC-004-Influencer-Agency,Influencer Agency,media-content,validation,unknown,False,False,0.0,12.2,Idea
MC-006-Video-Production-Company,Video Production Company,media-content,validation,unknown,False,False,0.0,12.2,Idea
MC-008-Music-Production,Music Production,media-content,validation,unknown,False,False,0.0,12.2,Idea
MC-012-News-Website,News Website,media-content,validation,unknown,False,False,0.0,12.2,Idea
ET-003-Test-Prep-Service,Test Prep Service,education-training,validation,unknown,False,False,0.0,12.2,Idea
ET-004-Coding-Bootcamp,Coding Bootcamp,education-training,validation,unknown,False,False,0.0,12.2,Idea
ET-005-Professional-Certification,Professional Certification,education-training,validation,unknown,False,False,0.0,12.2,Idea
ET-006-Corporate-Training,Corporate Training,education-training,validation,unknown,False,False,0.0,12.2,Idea
ET-015-Homeschool-Curriculum,Homeschool Curriculum,education-training,validation,unknown,False,False,0.0,12.2,Idea
ST-004-Custom-Software-Development,Custom Software Development,software-technology,validation,unknown,False,False,0.0,12.2,Idea
ST-007-DevOps-Consulting,Devops Consulting,software-technology,validation,unknown,False,False,0.0,12.2,Idea
ST-008-Cybersecurity-Service,Cybersecurity Service,software-technology,validation,unknown,False,False,0.0,12.2,Idea
ST-019-Payment-Processing,Payment Processing,software-technology,validation,unknown,False,False,0.0,12.2,Idea
ST-023-Game-Development,Game Development,software-technology,validation,unknown,False,False,0.0,12.2,Idea
BW-008-Private-Label-Lashes,Private Label Lashes,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea
BW-009-Franchise-Lash-Salons,Franchise Lash Salons,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea
BW-018-Nail-Booking-Marketplace,Nail Booking Marketplace,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea
BW-019-Salon-Management-Software,Salon Management Software,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea
BW-020-AI-Nail-Design-Generator,Ai Nail Design Generator,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea
BW-031-Hair-Marketplace,Hair Marketplace,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea
BW-032-Stylist-Booking-Platform,Stylist Booking Platform,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea
BW-033-AI-Hairstyle-Simulator,Ai Hairstyle Simulator,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea
BW-034-Salon-Franchise-Chain,Salon Franchise Chain,beauty-wellness,planned,unknown,False,False,0.0,3.5,Idea
LT-006-Amazon,Amazon,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-011-Dispatch-Software,Dispatch Software,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-012-Fleet-Tracking-Platform,Fleet Tracking Platform,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-013-Logistics-Automation-System,Logistics Automation System,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-014-AI-Route-Optimization,Ai Route Optimization,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-015-Driver-Management-Platform,Driver Management Platform,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-021-Warehouse-Company,Warehouse Company,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-025-Logistics-Marketplace,Logistics Marketplace,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-026-Shipping-Platform,Shipping Platform,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-027-Fleet-Management-SaaS,Fleet Management Saas,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-028-Freight-AI-Optimization,Freight Ai Optimization,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
LT-029-Supply-Chain-Analytics,Supply Chain Analytics,logistics-transport,planned,unknown,False,False,0.0,3.5,Idea
PS-025-Business-Brokerage,Business Brokerage,professional-services,planned,unknown,False,False,0.0,3.5,Idea
MC-007-Animation-Studio,Animation Studio,media-content,planned,unknown,False,False,0.0,3.5,Idea
MC-013-Streaming-Platform,Streaming Platform,media-content,planned,unknown,False,False,0.0,3.5,Idea
MC-015-Esports-Team,Esports Team,media-content,planned,unknown,False,False,0.0,3.5,Idea
MC-016-Virtual-Events-Platform,Virtual Events Platform,media-content,planned,unknown,False,False,0.0,3.5,Idea
MC-020-NFT-Marketplace,Nft Marketplace,media-content,planned,unknown,False,False,0.0,3.5,Idea
ET-007-Skills-Assessment-Platform,Skills Assessment Platform,education-training,planned,unknown,False,False,0.0,3.5,Idea
ET-011-Mentorship-Platform,Mentorship Platform,education-training,planned,unknown,False,False,0.0,3.5,Idea
ET-013-VR-Training-Simulations,Vr Training Simulations,education-training,planned,unknown,False,False,0.0,3.5,Idea
ET-014-Gamified-Learning-App,Gamified Learning App,education-training,planned,unknown,False,False,0.0,3.5,Idea
ST-006-Cloud-Infrastructure,Cloud Infrastructure,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-009-Data-Analytics-Platform,Data Analytics Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-010-Business-Intelligence-Tool,Business Intelligence Tool,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-011-CRM-Platform,Crm Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-012-Project-Management-Tool,Project Management Tool,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-013-Communication-Platform,Communication Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-014-Collaboration-Software,Collaboration Software,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-015-Automation-Platform,Automation Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-016-AI,Ai,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-018-E-commerce-Platform,E Commerce Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-020-Blockchain-Platform,Blockchain Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-021-IoT-Platform,Iot Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-022-AR,Ar,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-026-HR-Tech-Platform,Hr Tech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-027-Legal-Tech-Platform,Legal Tech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-028-Health-Tech-Platform,Health Tech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-029-EdTech-Platform,Edtech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
ST-030-PropTech-Platform,Proptech Platform,software-technology,planned,unknown,False,False,0.0,3.5,Idea
TECH-008-Cybersecurity-Shield,Cybersecurity Shield,technology,planned,unknown,False,False,0.0,3.5,Idea
TECH-019-Fraud-Prevention-AI,Fraud Prevention Ai,technology,planned,unknown,False,False,0.0,3.5,Idea
TECH-036-Robotics-Training-AI,Robotics Training Ai,technology,planned,unknown,False,False,0.0,3.5,Idea
TECH-050-Text-to-Speech-AI,Text To Speech Ai,technology,planned,unknown,False,False,0.0,3.5,Idea
OPS-016-Contract-Management-AI,Contract Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-017-Compliance-Monitoring-AI,Compliance Monitoring Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-018-Quality-Control-AI,Quality Control Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-019-Asset-Management-AI,Asset Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-020-Time-Tracking-AI,Time Tracking Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-021-Document-Security-AI,Document Security Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-022-Knowledge-Management-AI,Knowledge Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-023-Meeting-Transcription-AI,Meeting Transcription Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-024-Task-Automation-AI,Task Automation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-025-Resource-Allocation-AI,Resource Allocation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-026-Budget-Planning-AI,Budget Planning Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-027-Cost-Optimization-AI,Cost Optimization Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-028-Procurement-AI,Procurement Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-029-Vendor-Management-AI,Vendor Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-030-Contract-Negotiation-AI,Contract Negotiation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-031-Legal-Document-AI,Legal Document Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-032-Compliance-Reporting-AI,Compliance Reporting Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-033-Training-Content-AI,Training Content Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-034-Employee-Engagement-AI,Employee Engagement Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-035-Succession-Planning-AI,Succession Planning Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-036-Workspace-Design-AI,Workspace Design Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-037-Energy-Efficiency-AI,Energy Efficiency Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-038-Security-Monitoring-AI,Security Monitoring Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-039-Health-Safety-AI,Health Safety Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-040-Disaster-Recovery-AI,Disaster Recovery Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-041-IT-Asset-Management,It Asset Management,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-042-Cloud-Cost-Management,Cloud Cost Management,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-043-Data-Governance-AI,Data Governance Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-044-Network-Monitoring-AI,Network Monitoring Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-045-Software-Licensing-AI,Software Licensing Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-046-IT-Procurement-AI,It Procurement Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-047-System-Integration-AI,System Integration Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-048-Data-Backup-AI,Data Backup Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-049-Business-Continuity-AI,Business Continuity Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-050-Compliance-Audit-AI,Compliance Audit Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-051-Document-Collaboration-AI,Document Collaboration Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-052-Video-Conferencing-AI,Video Conferencing Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-053-Email-Management-AI,Email Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-054-Calendar-Optimization-AI,Calendar Optimization Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-055-Project-Budget-AI,Project Budget Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-056-Resource-Forecasting-AI,Resource Forecasting Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-057-Task-Prioritization-AI,Task Prioritization Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-058-Time-Management-AI,Time Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-059-Meeting-Minutes-AI,Meeting Minutes Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-060-Document-Translation-AI,Document Translation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-061-Form-Automation-AI,Form Automation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-062-Report-Generation-AI,Report Generation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-063-Dashboard-Creation-AI,Dashboard Creation Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-064-Analytics-Platform-AI,Analytics Platform Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-065-Data-Cleaning-AI,Data Cleaning Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
OPS-066-Workflow-Management-AI,Workflow Management Ai,operations,planned,unknown,False,False,0.0,3.5,Idea
EDU-006-Homeschooling-Content-AI,Homeschooling Content Ai,education,planned,unknown,False,False,0.0,3.5,Idea
EDU-013-Automated-Empire-Book,Automated Empire Book,education,planned,unknown,False,False,0.0,3.5,Idea
SPEC-001-AI-Auction-House,Ai Auction House,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-002-Smart-Marina-Management,Smart Marina Management,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-003-AI-Surf-Report,Ai Surf Report,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-004-Private-Chef-AI,Private Chef Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-005-Virtual-Concierge-AI,Virtual Concierge Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-006-Smart-Parking-AI,Smart Parking Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-007-AI-Interior-Design,Ai Interior Design,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-008-Personal-Stylist-AI,Personal Stylist Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-009-Smart-Locker-System,Smart Locker System,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-010-AI-Fitness-Coach,Ai Fitness Coach,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-011-Smart-Golf-Caddie,Smart Golf Caddie,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-012-AI-Nutritionist,Ai Nutritionist,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-013-Smart-Hotel-Butler,Smart Hotel Butler,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-014-AI-Language-Tutor,Ai Language Tutor,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-015-Smart-Transportation-AI,Smart Transportation Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-016-AI-Travel-Planner,Ai Travel Planner,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-017-Smart-Agriculture-AI,Smart Agriculture Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-018-AI-Personal-Shopper,Ai Personal Shopper,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-019-Smart-Home-Security,Smart Home Security,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-020-AI-Music-Producer,Ai Music Producer,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-021-Smart-Restaurant-AI,Smart Restaurant Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-022-AI-Movie-Critic,Ai Movie Critic,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-023-Smart-Museum-Guide,Smart Museum Guide,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-024-AI-Sports-Analyst,Ai Sports Analyst,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-025-Smart-Library-AI,Smart Library Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-026-AI-Art-Curator,Ai Art Curator,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-027-Smart-Fitness-AI,Smart Fitness Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-028-AI-Poetry-Generator,Ai Poetry Generator,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-029-Smart-Dating-AI,Smart Dating Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-030-AI-Journalism-Tool,Ai Journalism Tool,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-031-Smart-Legal-AI,Smart Legal Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-033-Smart-Real-Estate-AI,Smart Real Estate Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-034-AI-Cooking-Assistant,Ai Cooking Assistant,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-035-Smart-Health-AI,Smart Health Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-036-AI-Photography-Tool,Ai Photography Tool,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-037-Smart-Writing-AI,Smart Writing Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-038-AI-Comedy-Writer,Ai Comedy Writer,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-039-Smart-Meditation-AI,Smart Meditation Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-040-AI-Debate-Coach,Ai Debate Coach,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-041-Smart-Parenting-AI,Smart Parenting Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-042-AI-Financial-Advisor,Ai Financial Advisor,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-043-Smart-Automotive-AI,Smart Automotive Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-044-AI-Aviation-Planner,Ai Aviation Planner,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-045-Smart-Maritime-AI,Smart Maritime Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-046-AI-Weather-Forecast,Ai Weather Forecast,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-047-Smart-Energy-AI,Smart Energy Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-048-AI-Sports-Coach,Ai Sports Coach,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-049-Smart-Education-AI,Smart Education Ai,specialized,planned,unknown,False,False,0.0,3.5,Idea
SPEC-050-AI-Language-Translator,Ai Language Translator,specialized,planned,unknown,False,False,0.0,3.5,Idea
FI-dist,Dist,financial,planned,unknown,False,False,0.0,3.5,Idea
FI-node_modules,Node_Modules,financial,planned,unknown,False,False,0.0,3.5,Idea
FI-public,Public,financial,planned,unknown,False,False,0.0,3.5,Idea
FI-src,Src,financial,planned,unknown,False,False,0.0,3.5,Idea
FI-supabase,Supabase,financial,planned,unknown,False,False,0.0,3.5,Idea
CON-001-ACE-CONSTRUCTION,Ace Construction,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-002-RESIDENTIAL-CONSTRUCTION,Residential Construction,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-003-COMMERCIAL-CONSTRUCTION,Commercial Construction,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-004-INDUSTRIAL-CONSTRUCTION,Industrial Construction,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-005-CONSTRUCTION-EQUIPMENT-RENTAL,Construction Equipment Rental,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-006-CONSTRUCTION-PROJECT-MANAGEMENT,Construction Project Management,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-007-GREEN-BUILDING-SERVICES,Green Building Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-008-HOME-RENOVATION-SERVICES,Home Renovation Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-009-ROOFING-COMPANY,Roofing Company,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-010-PLUMBING-SERVICES,Plumbing Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-011-ELECTRICAL-SERVICES,Electrical Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-012-HVAC-SERVICES,HVAC Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-013-PAINTING-SERVICES,Painting Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-014-FLOORING-SERVICES,Flooring Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-015-LANDSCAPING-SERVICES,Landscaping Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-016-DEMOLITION-SERVICES,Demolition Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-017-CONCRETE-SERVICES,Concrete Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-018-CARPENTRY-SERVICES,Carpentry Services,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-019-WINDOW-INSTALLATION,Window Installation,construction,planned,unknown,False,False,0.0,3.5,Idea
CON-020-INSULATION-SERVICES,Insulation Services,construction,planned,unknown,False,False,0.0,3.5,Idea
RE-001-PROPERTY-HOLDINGS,Property Holdings,real-estate,planned,unknown,False,False,0.0,3.5,Idea
