venture_id,venture_name,sector,stage,required_capabilities,capability_count
57f222b2-4bd7-47fe-a6b9-4ca9fb85f397,?,market,?,api | authentication | dashboard | database | portfolio,5
dc041a65-d057-4b51-8f6a-ba84c53fb0a2,?,devtools,?,api | authentication | dashboard | database | monitoring,5
d3b24622-a957-4a68-9bb4-dc9e00d6a245,?,devtools,?,api | authentication | dashboard | database | monitoring,5
64ce1558-ee32-401f-b32d-282226c6334b,?,infra,?,api | authentication | database | monitoring | security,5
a261645e-f15b-413d-8da7-a5322ba956df,?,infra,?,api | authentication | database | monitoring | security,5
a306d181-86e5-4256-92ba-c37849a7cd19,?,devtools,?,api | authentication | dashboard | database | monitoring,5
2f16da0b-8695-4e68-afe3-b40d36cb83ea,?,infra,?,api | authentication | database | monitoring | security,5
213c42db-79a1-4d1f-84da-4f7fe03ab2fd,?,infra,?,api | authentication | database | monitoring | security,5
39a765a6-ab7e-4202-a7a0-2f46f2770030,?,infra,?,api | authentication | database | monitoring | security,5
8b0bf5f8-d060-4167-9db6-516793066349,?,devtools,?,api | authentication | dashboard | database | monitoring,5
ede0bdfb-19e6-42a3-935b-4850be760652,?,devtools,?,api | authentication | dashboard | database | monitoring,5
a308c3f3-0233-459a-9e84-6bdc4cfa3643,?,infra,?,api | authentication | database | monitoring | security,5
b389eacf-e7a7-48d9-8fd7-1d99d2dc97e5,?,devtools,?,api | authentication | dashboard | database | monitoring,5
b908c142-2cd7-4dd3-80a3-333072fc2139,?,market,?,api | authentication | dashboard | database | portfolio,5
f18dc898-2522-49f6-928c-7f9ca7598d20,?,market,?,api | authentication | dashboard | database | portfolio,5
75c46304-481e-4f5e-9d1a-ab0474e66c89,?,market,?,api | authentication | dashboard | database | portfolio,5
d6153a57-d968-48fd-aa9f-bf8ba187b554,?,market,?,api | authentication | dashboard | database | portfolio,5
59e5eaf3-ebcb-4166-b3f7-ad1535df269d,?,market,?,api | authentication | dashboard | database | portfolio,5
e6196ee6-bfda-4687-bff6-2ca57d6b5f4c,?,market,?,api | authentication | dashboard | database | portfolio,5
efb86511-f300-4a3b-b79c-fd66c475c586,?,market,?,api | authentication | dashboard | database | portfolio,5
507946b2-75db-480d-a46c-011213b4797f,?,market,?,api | authentication | dashboard | database | portfolio,5
248ceb22-f8ba-41b3-81e0-83deabb758af,?,market,?,api | authentication | dashboard | database | portfolio,5
46887285-5cb6-44c2-a347-9f941465932c,?,infra,?,api | authentication | database | monitoring | security,5
36b4103e-f7c1-4c87-a4fb-3c4d6d989890,?,infra,?,api | authentication | database | monitoring | security,5
ebfcbbfd-0c78-4a4a-bbfa-f093388079c1,?,ai,?,api | database | knowledge-graph | monitoring,4
acefbd2b-a175-4a66-a598-d551d89fb7ad,?,ai,?,api | database | knowledge-graph | monitoring,4
f13ca92d-2003-4bcc-a1b7-9ff740be2733,?,ai,?,api | database | knowledge-graph | monitoring,4
e59aaf3e-62d8-47b5-89cb-1bba1fa81404,?,ai,?,api | database | knowledge-graph | monitoring,4
0955b8a2-ea66-407c-b8f4-ff66a162c9f9,?,ai,?,api | database | knowledge-graph | monitoring,4
29799a86-6a8c-4a38-870b-05dc18536eee,?,ai,?,api | database | knowledge-graph | monitoring,4
068d1f15-87ae-483c-8f6d-d720b47353ad,?,ai,?,api | database | knowledge-graph | monitoring,4
844dce42-970c-41a2-9fe5-8d0b48a1e3de,?,ai,?,api | database | knowledge-graph | monitoring,4
2629051b-ee01-4bea-96a5-78d20d510974,?,ai,?,api | database | knowledge-graph | monitoring,4
5d2219fc-e6a0-4313-a159-2614709a6ca4,?,ai,?,api | database | knowledge-graph | monitoring,4
acaebb39-b849-4de5-ab89-6e9d17bef695,?,ai,?,api | database | knowledge-graph | monitoring,4
60c66a64-9fd3-4e83-9cec-25ebf8435b7c,?,ai,?,api | database | knowledge-graph | monitoring,4
75d57c4e-04e8-4c92-9b3e-4af48bb31e73,?,ai,?,api | database | knowledge-graph | monitoring,4
331be19d-de55-4ef5-816c-61b2864cc5f6,?,ai,?,api | database | knowledge-graph | monitoring,4
016c0093-6720-41b3-893a-c55ff3677484,?,ai,?,api | database | knowledge-graph | monitoring,4
60c4c576-e373-4bf6-95c4-17934c1ec1d9,?,ai,?,api | database | knowledge-graph | monitoring,4
74cd1d37-8e52-4440-a31c-43cd4be8e18b,?,ai,?,api | database | knowledge-graph | monitoring,4
616c179b-5df3-42f5-b7c8-49ae5b70d9ee,?,ai,?,api | database | knowledge-graph | monitoring,4
374e89eb-cbba-4476-ae24-9d60206b3dbe,?,ai,?,api | database | knowledge-graph | monitoring,4
fbf1cfaf-d3e5-413e-9880-5e6944cd3cf5,?,ai,?,api | database | knowledge-graph | monitoring,4
4dca4506-63b7-47fe-aaed-02f187174e0c,?,ai,?,api | database | knowledge-graph | monitoring,4
4f9fc8f1-343e-4350-b721-507bd19da93c,?,ai,?,api | database | knowledge-graph | monitoring,4
af7e5551-0af1-4c68-8358-cfdb842b2750,?,ai,?,api | database | knowledge-graph | monitoring,4
310c6e69-8b89-4b1f-b438-dc63dd0bc542,?,ai,?,api | database | knowledge-graph | monitoring,4
f04481bb-b6e9-4e0d-bad1-2480feed4a8f,?,ai,?,api | database | knowledge-graph | monitoring,4
d985554c-f2b7-4b93-9c0d-fb6415d1bcdf,?,ai,?,api | database | knowledge-graph | monitoring,4
cbc1103d-7555-46c6-bd06-d1e9a252d114,?,ai,?,api | database | knowledge-graph | monitoring,4
c7b8d47f-618a-457e-956d-ca1ea69613ef,?,ai,?,api | database | knowledge-graph | monitoring,4
70e9d207-5837-4acd-af2d-023fbab7ea82,?,ai,?,api | database | knowledge-graph | monitoring,4
cdb90c3f-c73c-4124-917f-e880bf648e9f,?,ai,?,api | database | knowledge-graph | monitoring,4
df80379c-7d48-40cb-8e3e-5837f6f71f95,?,ai,?,api | database | knowledge-graph | monitoring,4
61f08d5a-e28a-4569-a632-21becabb0eb5,?,ai,?,api | database | knowledge-graph | monitoring,4
f362e4a1-9b2a-4210-841c-32e5849f033c,?,ai,?,api | database | knowledge-graph | monitoring,4
09093afd-1fab-450c-b158-2987b6224e27,?,ai,?,api | database | knowledge-graph | monitoring,4
9f0ce87e-c94f-46c2-a3a6-3deca7f1683f,?,ai,?,api | database | knowledge-graph | monitoring,4
082c9549-b479-4b6b-a94d-039c24a9fd70,?,ai,?,api | database | knowledge-graph | monitoring,4
b746feb5-f28a-4b19-b5fd-99a4134f0811,?,ai,?,api | database | knowledge-graph | monitoring,4
3b81aa14-8681-4f7e-97c5-779f95583946,?,ai,?,api | database | knowledge-graph | monitoring,4
d35482fa-2f2f-4f1d-a547-e8ba9939523e,?,ai,?,api | database | knowledge-graph | monitoring,4
f9417c58-3412-4b2a-8f60-5935fb4b7880,?,ai,?,api | database | knowledge-graph | monitoring,4
d7e0e22f-afbb-47c0-9885-5d906a01cf92,?,ai,?,api | database | knowledge-graph | monitoring,4
6e32000d-b9a2-4ceb-980b-b86e4b4472ff,?,ai,?,api | database | knowledge-graph | monitoring,4
d7c6d5b8-6783-493c-bb58-1d185806c1e3,?,ai,?,api | database | knowledge-graph | monitoring,4
423e48d7-b18c-433c-976f-6891707eb8db,?,ai,?,api | database | knowledge-graph | monitoring,4
ae1db8ce-e797-4a15-9fe4-3bd28130ede1,?,ai,?,api | database | knowledge-graph | monitoring,4
85d16b40-5ac1-4de3-bf86-6f28db432856,?,ai,?,api | database | knowledge-graph | monitoring,4
2f9356bd-2837-42fd-85ff-24afab42dcf7,?,ai,?,api | database | knowledge-graph | monitoring,4
bd8b505a-f5cf-4b38-a76f-2421d2152ffb,?,ai,?,api | database | knowledge-graph | monitoring,4
dcc90fd7-aefc-4e45-b1e5-95703e50ea87,?,ai,?,api | database | knowledge-graph | monitoring,4
921d1fab-e2b2-407a-a7a5-2613443f7ce4,?,ai,?,api | database | knowledge-graph | monitoring,4
6e468241-bfde-4f52-a4e0-e48cf1c708c6,?,ai,?,api | database | knowledge-graph | monitoring,4
bb2867fc-3544-44d1-8990-2168165ffa9b,?,ai,?,api | database | knowledge-graph | monitoring,4
69a86ec5-7a1f-42b1-ae57-b976b548af46,?,ai,?,api | database | knowledge-graph | monitoring,4
d8574cc5-baa6-4f24-bc63-12992dd55968,?,ai,?,api | database | knowledge-graph | monitoring,4
6bbaa1e6-372f-4f89-b412-8558aa0b3f2f,?,ai,?,api | database | knowledge-graph | monitoring,4
6ae13ef3-1eb7-405e-874e-025f1a4133e5,?,ai,?,api | database | knowledge-graph | monitoring,4
b2c657be-d3be-4c35-9e5f-b5a0b9760346,?,ai,?,api | database | knowledge-graph | monitoring,4
31235023-353f-4589-a488-017922da121d,?,ai,?,api | database | knowledge-graph | monitoring,4
8aa1ac6e-558e-4c0d-ac86-f48764bfe189,?,ai,?,api | database | knowledge-graph | monitoring,4
462dc7ad-c2e9-4d02-a180-c1e675dc609a,?,ai,?,api | database | knowledge-graph | monitoring,4
813ea1ce-b9cb-46db-8d8b-8e30dbd2ff18,?,ai,?,api | database | knowledge-graph | monitoring,4
66ac7cd0-7c20-441b-a8c3-de3431b0edea,?,ai,?,api | database | knowledge-graph | monitoring,4
c9b5a5f2-5901-40aa-90a2-c7eda2259360,?,ai,?,api | database | knowledge-graph | monitoring,4
7cceb5d5-d2de-4a59-8527-c3d852a9f509,?,ai,?,api | database | knowledge-graph | monitoring,4
bddbf6d2-0a57-4029-8f4a-5a836f9b2518,?,ai,?,api | database | knowledge-graph | monitoring,4
d65afe5a-bdf0-4f71-8f0f-413a55166c5a,?,ai,?,api | database | knowledge-graph | monitoring,4
2d31ba4a-d946-4fb2-8313-6df24e866477,?,ai,?,api | database | knowledge-graph | monitoring,4
773d1607-b3bd-4fca-9b51-5195c4202d24,?,ai,?,api | database | knowledge-graph | monitoring,4
c733691c-866c-4f3a-86ca-cc71b2d86265,?,ai,?,api | database | knowledge-graph | monitoring,4
eb2d7881-299f-4dd2-9241-d579b309de2c,?,ai,?,api | database | knowledge-graph | monitoring,4
c74bf3af-4f91-4781-a379-e0ae3885030f,?,ai,?,api | database | knowledge-graph | monitoring,4
12b83702-3d09-4d1e-8153-309513fa9c5d,?,ai,?,api | database | knowledge-graph | monitoring,4
