venture_id,name,sector,archetype,stage,capabilities,owned_caps,buy_caps,integration_pct,deal_layer
EC-068-AI-Returns-Management,Ai Returns Management,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-069-AI-Shipping-Labeler,Ai Shipping Labeler,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-070-AI-Product-Launch-Coach,Ai Product Launch Coach,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-071-AI-Vendor-Negotiator,Ai Vendor Negotiator,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-072-AI-Product-Cataloger,Ai Product Cataloger,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-073-AI-Order-Prioritizer,Ai Order Prioritizer,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-074-AI-Customer-Segmentation,Ai Customer Segmentation,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-075-AI-Pricing-Analyst,Ai Pricing Analyst,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-076-AI-Sales-Forecasting,Ai Sales Forecasting,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-077-AI-Inventory-Reordering,Ai Inventory Reordering,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-078-AI-Product-Comparison,Ai Product Comparison,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-079-AI-Customer-Feedback,Ai Customer Feedback,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-080-AI-Product-Updates,Ai Product Updates,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-081-AI-Cross-Selling,Ai Cross Selling,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-082-AI-Up-Selling,Ai Up Selling,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-083-AI-Product-Education,Ai Product Education,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-084-AI-Purchase-Timing,Ai Purchase Timing,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-085-AI-Customer-Support,Ai Customer Support,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-086-AI-Order-Tracking,Ai Order Tracking,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-087-AI-Product-Reviews,Ai Product Reviews,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-088-AI-Customer-Community,Ai Customer Community,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-089-AI-Product-Customization,Ai Product Customization,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-090-AI-Gift-Registry,Ai Gift Registry,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-091-AI-Wedding-Registry,Ai Wedding Registry,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-092-AI-Baby-Registry,Ai Baby Registry,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-093-AI-Holiday-Planner,Ai Holiday Planner,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-094-AI-Personal-Shopper,Ai Personal Shopper,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-095-AI-Color-Match,Ai Color Match,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-096-AI-Fabric-Advisor,Ai Fabric Advisor,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-097-AI-Fit-Recommendation,Ai Fit Recommendation,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-098-AI-Outfit-Builder,Ai Outfit Builder,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-099-AI-Seasonal-Forecast,Ai Seasonal Forecast,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-100-AI-Wardrobe-Planner,Ai Wardrobe Planner,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-101-AI-Accessory-Match,Ai Accessory Match,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-102-AI-Shoe-Match,Ai Shoe Match,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-103-AI-Jewelry-Match,Ai Jewelry Match,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-104-AI-Bag-Match,Ai Bag Match,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-105-AI-Color-Palette,Ai Color Palette,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-106-AI-Outfit-Recycling,Ai Outfit Recycling,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-107-AI-Style-Evolution,Ai Style Evolution,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-108-AI-Budget-Stylist,Ai Budget Stylist,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-109-AI-Trend-Archive,Ai Trend Archive,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
EC-110-AI-Vintage-Advisor,Ai Vintage Advisor,e-commerce,market,planned,api | authentication | dashboard | database | portfolio,api | authentication | dashboard | database,portfolio,80,L2 Service / L7 Data
TECH-001-Quantum-Algorithm-AI,Quantum Algorithm Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-002-AI-Compliance-Scanner,Ai Compliance Scanner,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-003-Cloud-Management-AI,Cloud Management Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-004-Robotics-Training-AI,Robotics Training Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-005-Customer-Insights-AI,Customer Insights Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-006-Voice-Assistant-AI,Voice Assistant Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-007-Blockchain-Verifier-AI,Blockchain Verifier Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-008-Cybersecurity-Shield,Cybersecurity Shield,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-009-Content-Studio-AI,Content Studio Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-010-Smart-Home-AI,Smart Home Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-011-Supply-Chain-Optimizer,Supply Chain Optimizer,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-012-Data-Visualization-AI,Data Visualization Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-013-Workflow-Automation,Workflow Automation,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-014-Sentiment-Analyzer,Sentiment Analyzer,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-015-Image-Recognition-AI,Image Recognition Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-016-Video-Editor-AI,Video Editor Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-017-Speech-to-Text-AI,Speech To Text Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-018-Text-to-Speech-AI,Text To Speech Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-019-Fraud-Prevention-AI,Fraud Prevention Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-020-Recommendation-Engine,Recommendation Engine,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-021-Network-Security-AI,Network Security Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-022-Database-Optimizer,Database Optimizer,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-023-AI-Testing-Platform,Ai Testing Platform,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-024-Virtual-Assistant-Builder,Virtual Assistant Builder,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-025-Machine-Learning-Builder,Machine Learning Builder,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-026-AI-Ethics-Auditor,Ai Ethics Auditor,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-027-Predictive-Analytics-AI,Predictive Analytics Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-028-AI-Training-Platform,Ai Training Platform,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-029-Digital-Twin-AI,Digital Twin Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-030-AI-Monitoring-System,Ai Monitoring System,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-031-Edge-Computing-AI,Edge Computing Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-032-AI-Integration-Hub,Ai Integration Hub,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-033-Quantum-Algorithm-AI,Quantum Algorithm Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-034-AI-Compliance-Scanner,Ai Compliance Scanner,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-035-Cloud-Management-AI,Cloud Management Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-036-Robotics-Training-AI,Robotics Training Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-037-Customer-Insights-AI,Customer Insights Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-038-Voice-Assistant-AI,Voice Assistant Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-039-Blockchain-Verifier-AI,Blockchain Verifier Ai,technology,devtools,validation,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-040-Cybersecurity-Shield,Cybersecurity Shield,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-041-Content-Studio-AI,Content Studio Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-042-Smart-Home-AI,Smart Home Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-043-Supply-Chain-Optimizer,Supply Chain Optimizer,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-044-Data-Visualization-AI,Data Visualization Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-045-Workflow-Automation,Workflow Automation,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-046-Sentiment-Analyzer,Sentiment Analyzer,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-047-Image-Recognition-AI,Image Recognition Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-048-Video-Editor-AI,Video Editor Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-049-Speech-to-Text-AI,Speech To Text Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-050-Text-to-Speech-AI,Text To Speech Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-051-Fraud-Prevention-AI,Fraud Prevention Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-052-Recommendation-Engine,Recommendation Engine,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-053-Network-Security-AI,Network Security Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-054-Database-Optimizer,Database Optimizer,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-055-AI-Testing-Platform,Ai Testing Platform,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-056-Virtual-Assistant-Builder,Virtual Assistant Builder,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-057-Machine-Learning-Builder,Machine Learning Builder,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-058-AI-Ethics-Auditor,Ai Ethics Auditor,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-059-Predictive-Analytics-AI,Predictive Analytics Ai,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
TECH-060-AI-Training-Platform,Ai Training Platform,technology,devtools,planned,api | authentication | dashboard | database | monitoring,api | authentication | dashboard | database | monitoring,,100,L6 Software
OPS-001-Fractional-CTO-Agency,Fractional Cto Agency,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-002-Supply-Chain-Optimizer,Supply Chain Optimizer,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-003-Event-Planning-AI,Event Planning Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-004-Inventory-Management-AI,Inventory Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-005-Project-Management-AI,Project Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-006-Document-Automation-AI,Document Automation Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-007-Meeting-Assistant-AI,Meeting Assistant Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-008-Recruitment-AI,Recruitment Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-009-Onboarding-AI,Onboarding Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-010-Training-Platform-AI,Training Platform Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-011-Performance-Review-AI,Performance Review Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-012-IT-Support-AI,It Support Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-013-Facilities-Management-AI,Facilities Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-014-Travel-Booking-AI,Travel Booking Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-015-Expense-Management-AI,Expense Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-016-Contract-Management-AI,Contract Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-017-Compliance-Monitoring-AI,Compliance Monitoring Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-018-Quality-Control-AI,Quality Control Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-019-Asset-Management-AI,Asset Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-020-Time-Tracking-AI,Time Tracking Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-021-Document-Security-AI,Document Security Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-022-Knowledge-Management-AI,Knowledge Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-023-Meeting-Transcription-AI,Meeting Transcription Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-024-Task-Automation-AI,Task Automation Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-025-Resource-Allocation-AI,Resource Allocation Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-026-Budget-Planning-AI,Budget Planning Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-027-Cost-Optimization-AI,Cost Optimization Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-028-Procurement-AI,Procurement Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-029-Vendor-Management-AI,Vendor Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-030-Contract-Negotiation-AI,Contract Negotiation Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-031-Legal-Document-AI,Legal Document Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-032-Compliance-Reporting-AI,Compliance Reporting Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-033-Training-Content-AI,Training Content Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-034-Employee-Engagement-AI,Employee Engagement Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-035-Succession-Planning-AI,Succession Planning Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-036-Workspace-Design-AI,Workspace Design Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-037-Energy-Efficiency-AI,Energy Efficiency Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-038-Security-Monitoring-AI,Security Monitoring Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-039-Health-Safety-AI,Health Safety Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-040-Disaster-Recovery-AI,Disaster Recovery Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-041-IT-Asset-Management,It Asset Management,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-042-Cloud-Cost-Management,Cloud Cost Management,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-043-Data-Governance-AI,Data Governance Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-044-Network-Monitoring-AI,Network Monitoring Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-045-Software-Licensing-AI,Software Licensing Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-046-IT-Procurement-AI,It Procurement Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-047-System-Integration-AI,System Integration Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-048-Data-Backup-AI,Data Backup Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-049-Business-Continuity-AI,Business Continuity Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-050-Compliance-Audit-AI,Compliance Audit Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-051-Document-Collaboration-AI,Document Collaboration Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-052-Video-Conferencing-AI,Video Conferencing Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-053-Email-Management-AI,Email Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-054-Calendar-Optimization-AI,Calendar Optimization Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-055-Project-Budget-AI,Project Budget Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-056-Resource-Forecasting-AI,Resource Forecasting Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-057-Task-Prioritization-AI,Task Prioritization Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-058-Time-Management-AI,Time Management Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-059-Meeting-Minutes-AI,Meeting Minutes Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-060-Document-Translation-AI,Document Translation Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-061-Form-Automation-AI,Form Automation Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-062-Report-Generation-AI,Report Generation Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-063-Dashboard-Creation-AI,Dashboard Creation Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
OPS-064-Analytics-Platform-AI,Analytics Platform Ai,operations,infra,planned,api | authentication | database | monitoring | security,api | authentication | database | monitoring | security,,100,L2 Service / L6 Software
