venture_id,repo_name,source
69cafbde-7fc1-4870-b3e6-3e5d4149db1c,mission-control,capability_match
69cafbde-7fc1-4870-b3e6-3e5d4149db1c,opensre,capability_match
69d0a7bd-f645-48e8-9370-1598d91fce73,LightRAG,capability_match
69d0a7bd-f645-48e8-9370-1598d91fce73,mission-control,capability_match
69d0a7bd-f645-48e8-9370-1598d91fce73,opensre,capability_match
6a871b02-00ea-42b9-b16d-c14212aa34a3,LightRAG,capability_match
6a871b02-00ea-42b9-b16d-c14212aa34a3,mission-control,capability_match
6a871b02-00ea-42b9-b16d-c14212aa34a3,opensre,capability_match
6ae13ef3-1eb7-405e-874e-025f1a4133e5,LightRAG,capability_match
6ae13ef3-1eb7-405e-874e-025f1a4133e5,mission-control,capability_match
6ae13ef3-1eb7-405e-874e-025f1a4133e5,opensre,capability_match
6bbaa1e6-372f-4f89-b412-8558aa0b3f2f,LightRAG,capability_match
6bbaa1e6-372f-4f89-b412-8558aa0b3f2f,mission-control,capability_match
6bbaa1e6-372f-4f89-b412-8558aa0b3f2f,opensre,capability_match
6c67f50e-b6ae-44d8-9107-2482914ed3f5,LightRAG,capability_match
6c67f50e-b6ae-44d8-9107-2482914ed3f5,mission-control,capability_match
6c67f50e-b6ae-44d8-9107-2482914ed3f5,opensre,capability_match
6cab83a8-f1f8-4b3a-82df-5ff417b6e4f5,LightRAG,capability_match
6cab83a8-f1f8-4b3a-82df-5ff417b6e4f5,mission-control,capability_match
6cab83a8-f1f8-4b3a-82df-5ff417b6e4f5,opensre,capability_match
6d13bcce-e856-4085-b615-aa4b639ea9cb,LightRAG,capability_match
6d13bcce-e856-4085-b615-aa4b639ea9cb,mission-control,capability_match
6d13bcce-e856-4085-b615-aa4b639ea9cb,opensre,capability_match
6d1a9fbc-4bee-4776-a939-16c64ea8e28c,opensre,capability_match
6d1a9fbc-4bee-4776-a939-16c64ea8e28c,vibe-kanban,capability_match
6d1a9fbc-4bee-4776-a939-16c64ea8e28c,vibetunnel,capability_match
6d7d63e5-66ea-43be-b359-3a1ca9e26838,LightRAG,capability_match
6d7d63e5-66ea-43be-b359-3a1ca9e26838,mission-control,capability_match
6d7d63e5-66ea-43be-b359-3a1ca9e26838,opensre,capability_match
6dbf2ae4-e7cb-4a89-a953-7f7810fff452,LightRAG,capability_match
6dbf2ae4-e7cb-4a89-a953-7f7810fff452,mission-control,capability_match
6dbf2ae4-e7cb-4a89-a953-7f7810fff452,opensre,capability_match
6e03ed0c-0d20-4147-a680-332e759a07dd,LightRAG,capability_match
6e03ed0c-0d20-4147-a680-332e759a07dd,mission-control,capability_match
6e03ed0c-0d20-4147-a680-332e759a07dd,opensre,capability_match
6e163a71-7804-4103-979e-4b2dd53f3486,LightRAG,capability_match
6e163a71-7804-4103-979e-4b2dd53f3486,mission-control,capability_match
6e163a71-7804-4103-979e-4b2dd53f3486,opensre,capability_match
6e32000d-b9a2-4ceb-980b-b86e4b4472ff,LightRAG,capability_match
6e32000d-b9a2-4ceb-980b-b86e4b4472ff,mission-control,capability_match
6e32000d-b9a2-4ceb-980b-b86e4b4472ff,opensre,capability_match
6e468241-bfde-4f52-a4e0-e48cf1c708c6,LightRAG,capability_match
6e468241-bfde-4f52-a4e0-e48cf1c708c6,mission-control,capability_match
6e468241-bfde-4f52-a4e0-e48cf1c708c6,opensre,capability_match
6ecd4ac6-2f01-42c2-8719-7ed67242746e,LightRAG,capability_match
6ecd4ac6-2f01-42c2-8719-7ed67242746e,mission-control,capability_match
6ecd4ac6-2f01-42c2-8719-7ed67242746e,opensre,capability_match
6fc00e9b-1417-49ba-b99e-9123e2f6e0aa,LightRAG,capability_match
6fc00e9b-1417-49ba-b99e-9123e2f6e0aa,mission-control,capability_match
6fc00e9b-1417-49ba-b99e-9123e2f6e0aa,opensre,capability_match
70623f59-4cac-43da-86d5-c73a378e3717,LightRAG,capability_match
70623f59-4cac-43da-86d5-c73a378e3717,mission-control,capability_match
70623f59-4cac-43da-86d5-c73a378e3717,opensre,capability_match
70a6dd47-0fe7-456e-bf0e-497b09bab3f4,LightRAG,capability_match
70a6dd47-0fe7-456e-bf0e-497b09bab3f4,mission-control,capability_match
70a6dd47-0fe7-456e-bf0e-497b09bab3f4,opensre,capability_match
70c45815-05f9-4c27-8428-719e4639b1fe,LightRAG,capability_match
70c45815-05f9-4c27-8428-719e4639b1fe,mission-control,capability_match
70c45815-05f9-4c27-8428-719e4639b1fe,opensre,capability_match
70e9d207-5837-4acd-af2d-023fbab7ea82,LightRAG,capability_match
70e9d207-5837-4acd-af2d-023fbab7ea82,mission-control,capability_match
70e9d207-5837-4acd-af2d-023fbab7ea82,opensre,capability_match
7220407f-5263-4c7e-9cc4-67593b853661,LightRAG,capability_match
7220407f-5263-4c7e-9cc4-67593b853661,mission-control,capability_match
7220407f-5263-4c7e-9cc4-67593b853661,opensre,capability_match
72608f4f-f023-4385-821e-8ad4f20052ac,LightRAG,capability_match
72608f4f-f023-4385-821e-8ad4f20052ac,mission-control,capability_match
72608f4f-f023-4385-821e-8ad4f20052ac,opensre,capability_match
72b96cd0-5984-4223-b27c-d06f4420f48f,LightRAG,capability_match
72b96cd0-5984-4223-b27c-d06f4420f48f,mission-control,capability_match
72b96cd0-5984-4223-b27c-d06f4420f48f,opensre,capability_match
7324eb78-30e3-4eb0-b09b-117237dea38d,LightRAG,capability_match
7324eb78-30e3-4eb0-b09b-117237dea38d,con-001-ace-construction,capability_match
7324eb78-30e3-4eb0-b09b-117237dea38d,mission-control,capability_match
735005b0-79ea-4830-9dea-3cbe38f8bdc5,LightRAG,capability_match
735005b0-79ea-4830-9dea-3cbe38f8bdc5,mission-control,capability_match
735005b0-79ea-4830-9dea-3cbe38f8bdc5,opensre,capability_match
74cd1d37-8e52-4440-a31c-43cd4be8e18b,LightRAG,capability_match
74cd1d37-8e52-4440-a31c-43cd4be8e18b,mission-control,capability_match
74cd1d37-8e52-4440-a31c-43cd4be8e18b,opensre,capability_match
7520fa1f-0055-41a1-a995-9ab6324812be,LightRAG,capability_match
7520fa1f-0055-41a1-a995-9ab6324812be,mission-control,capability_match
7520fa1f-0055-41a1-a995-9ab6324812be,opensre,capability_match
754a6478-d209-4875-97b7-99777e212742,LightRAG,capability_match
754a6478-d209-4875-97b7-99777e212742,mission-control,capability_match
754a6478-d209-4875-97b7-99777e212742,opensre,capability_match
75a5ac21-7939-4c50-98e1-9e4cef26c5db,LightRAG,capability_match
75a5ac21-7939-4c50-98e1-9e4cef26c5db,mission-control,capability_match
75a5ac21-7939-4c50-98e1-9e4cef26c5db,opensre,capability_match
75c46304-481e-4f5e-9d1a-ab0474e66c89,LightRAG,capability_match
75c46304-481e-4f5e-9d1a-ab0474e66c89,mission-control,capability_match
75c46304-481e-4f5e-9d1a-ab0474e66c89,opensre,capability_match
75d57c4e-04e8-4c92-9b3e-4af48bb31e73,LightRAG,capability_match
75d57c4e-04e8-4c92-9b3e-4af48bb31e73,mission-control,capability_match
75d57c4e-04e8-4c92-9b3e-4af48bb31e73,opensre,capability_match
76168880-aee5-4805-9d1e-3f46284bd73e,LightRAG,capability_match
76168880-aee5-4805-9d1e-3f46284bd73e,mission-control,capability_match
76168880-aee5-4805-9d1e-3f46284bd73e,opensre,capability_match
762cb3e5-3aad-4234-9035-0792b876af01,LightRAG,capability_match
762cb3e5-3aad-4234-9035-0792b876af01,mission-control,capability_match
762cb3e5-3aad-4234-9035-0792b876af01,opensre,capability_match
76da1050-6573-4962-acd6-03457e2ab645,LightRAG,capability_match
76da1050-6573-4962-acd6-03457e2ab645,mission-control,capability_match
76da1050-6573-4962-acd6-03457e2ab645,opensre,capability_match
76fc699c-07a5-47f1-850b-1b87d4b09383,LightRAG,capability_match
76fc699c-07a5-47f1-850b-1b87d4b09383,mission-control,capability_match
76fc699c-07a5-47f1-850b-1b87d4b09383,opensre,capability_match
773b0048-8659-477f-8859-8378495dc667,LightRAG,capability_match
773b0048-8659-477f-8859-8378495dc667,mission-control,capability_match
773b0048-8659-477f-8859-8378495dc667,opensre,capability_match
773d1607-b3bd-4fca-9b51-5195c4202d24,LightRAG,capability_match
773d1607-b3bd-4fca-9b51-5195c4202d24,mission-control,capability_match
773d1607-b3bd-4fca-9b51-5195c4202d24,opensre,capability_match
774b5bed-dc3f-4806-9fb0-f5c21915d1d2,LightRAG,capability_match
774b5bed-dc3f-4806-9fb0-f5c21915d1d2,mission-control,capability_match
774b5bed-dc3f-4806-9fb0-f5c21915d1d2,opensre,capability_match
778f1fff-2438-409b-b285-3c43fd9fad4c,LightRAG,capability_match
778f1fff-2438-409b-b285-3c43fd9fad4c,mission-control,capability_match
778f1fff-2438-409b-b285-3c43fd9fad4c,opensre,capability_match
77fab7a8-4d14-40ac-bc3e-e4b65f042b21,LightRAG,capability_match
77fab7a8-4d14-40ac-bc3e-e4b65f042b21,mission-control,capability_match
77fab7a8-4d14-40ac-bc3e-e4b65f042b21,opensre,capability_match
782c3f1d-0127-464a-b1fa-812c2244f988,LightRAG,capability_match
782c3f1d-0127-464a-b1fa-812c2244f988,mission-control,capability_match
782c3f1d-0127-464a-b1fa-812c2244f988,opensre,capability_match
783ccaf8-0436-4f3d-9284-79e695dcdf33,LightRAG,capability_match
783ccaf8-0436-4f3d-9284-79e695dcdf33,mission-control,capability_match
783ccaf8-0436-4f3d-9284-79e695dcdf33,opensre,capability_match
784227e4-eee7-42d3-81dd-56c84e2bd49b,LightRAG,capability_match
784227e4-eee7-42d3-81dd-56c84e2bd49b,mission-control,capability_match
784227e4-eee7-42d3-81dd-56c84e2bd49b,opensre,capability_match
785ecd3a-9d1b-4465-a65d-fdd093c2a41d,LightRAG,capability_match
785ecd3a-9d1b-4465-a65d-fdd093c2a41d,mission-control,capability_match
785ecd3a-9d1b-4465-a65d-fdd093c2a41d,opensre,capability_match
791334c8-a949-41bf-b656-a9c2891eec02,LightRAG,capability_match
791334c8-a949-41bf-b656-a9c2891eec02,mission-control,capability_match
791334c8-a949-41bf-b656-a9c2891eec02,opensre,capability_match
7959b02f-1512-4880-889c-44c7a6ab1a87,LightRAG,capability_match
7959b02f-1512-4880-889c-44c7a6ab1a87,mission-control,capability_match
7959b02f-1512-4880-889c-44c7a6ab1a87,opensre,capability_match
7a6cd400-f3e4-4653-8fcb-4c4c6a4918ab,LightRAG,capability_match
7a6cd400-f3e4-4653-8fcb-4c4c6a4918ab,mission-control,capability_match
7a6cd400-f3e4-4653-8fcb-4c4c6a4918ab,opensre,capability_match
7a6ea56f-3e04-4fc5-bf24-e12f4a4cee49,LightRAG,capability_match
7a6ea56f-3e04-4fc5-bf24-e12f4a4cee49,mission-control,capability_match
7a6ea56f-3e04-4fc5-bf24-e12f4a4cee49,opensre,capability_match
7ac61052-8b16-4926-9d1c-180d55d137a7,LightRAG,capability_match
7ac61052-8b16-4926-9d1c-180d55d137a7,mission-control,capability_match
7ac61052-8b16-4926-9d1c-180d55d137a7,opensre,capability_match
7b38feca-5ac6-4526-9d3f-b7f4edc8e0aa,LightRAG,capability_match
7b38feca-5ac6-4526-9d3f-b7f4edc8e0aa,mission-control,capability_match
7b38feca-5ac6-4526-9d3f-b7f4edc8e0aa,opensre,capability_match
7b51ad29-9423-424f-83e9-e3865cc498ef,LightRAG,capability_match
7b51ad29-9423-424f-83e9-e3865cc498ef,mission-control,capability_match
7b51ad29-9423-424f-83e9-e3865cc498ef,opensre,capability_match
7bc634f2-5227-4b5b-986d-f73c46f575d3,LightRAG,capability_match
7bc634f2-5227-4b5b-986d-f73c46f575d3,mission-control,capability_match
7bc634f2-5227-4b5b-986d-f73c46f575d3,opensre,capability_match
7c528bb7-3515-479f-9928-de0dbdd423c2,LightRAG,capability_match
7c528bb7-3515-479f-9928-de0dbdd423c2,mission-control,capability_match
7c528bb7-3515-479f-9928-de0dbdd423c2,opensre,capability_match
7c7d17f8-d8d1-42ae-8d45-fe0baffe69f4,LightRAG,capability_match
7c7d17f8-d8d1-42ae-8d45-fe0baffe69f4,mission-control,capability_match
7c7d17f8-d8d1-42ae-8d45-fe0baffe69f4,opensre,capability_match
7cceb5d5-d2de-4a59-8527-c3d852a9f509,LightRAG,capability_match
7cceb5d5-d2de-4a59-8527-c3d852a9f509,mission-control,capability_match
7cceb5d5-d2de-4a59-8527-c3d852a9f509,opensre,capability_match
7d04489d-5b1e-4e2b-afb2-68b64e768ed9,LightRAG,capability_match
7d04489d-5b1e-4e2b-afb2-68b64e768ed9,mission-control,capability_match
7d04489d-5b1e-4e2b-afb2-68b64e768ed9,opensre,capability_match
7db5a21d-82bf-48aa-a931-5e6b014afa57,LightRAG,capability_match
7db5a21d-82bf-48aa-a931-5e6b014afa57,mission-control,capability_match
7db5a21d-82bf-48aa-a931-5e6b014afa57,opensre,capability_match
7ddb1d25-8677-41dd-af5c-2e3081519676,LightRAG,capability_match
7ddb1d25-8677-41dd-af5c-2e3081519676,mission-control,capability_match
7ddb1d25-8677-41dd-af5c-2e3081519676,opensre,capability_match
7e0ee192-1311-497f-9d6a-f6993b5cc251,LightRAG,capability_match
7e0ee192-1311-497f-9d6a-f6993b5cc251,mission-control,capability_match
7e0ee192-1311-497f-9d6a-f6993b5cc251,opensre,capability_match
7e4d233a-2e59-4cbf-b0ad-20018e0bd147,opensre,capability_match
7e4d233a-2e59-4cbf-b0ad-20018e0bd147,vibe-kanban,capability_match
7e4d233a-2e59-4cbf-b0ad-20018e0bd147,vibetunnel,capability_match
7e68ff6b-17ce-4847-9d52-3fae4260b4bd,LightRAG,capability_match
7e68ff6b-17ce-4847-9d52-3fae4260b4bd,mission-control,capability_match
7e68ff6b-17ce-4847-9d52-3fae4260b4bd,opensre,capability_match
7ebbb0c4-8720-45ad-948d-4e0e06dd34d6,LightRAG,capability_match
7ebbb0c4-8720-45ad-948d-4e0e06dd34d6,mission-control,capability_match
7ebbb0c4-8720-45ad-948d-4e0e06dd34d6,opensre,capability_match
7eec5582-b7d3-4814-b1e1-763ce7b7dc52,LightRAG,capability_match
7eec5582-b7d3-4814-b1e1-763ce7b7dc52,mission-control,capability_match
7eec5582-b7d3-4814-b1e1-763ce7b7dc52,opensre,capability_match
8071f41e-7e52-471b-bd3a-827275046c85,LightRAG,capability_match
8071f41e-7e52-471b-bd3a-827275046c85,mission-control,capability_match
8071f41e-7e52-471b-bd3a-827275046c85,opensre,capability_match
80a66845-2d08-4c50-b0eb-fdfde32cbf73,LightRAG,capability_match
80a66845-2d08-4c50-b0eb-fdfde32cbf73,mission-control,capability_match
80a66845-2d08-4c50-b0eb-fdfde32cbf73,opensre,capability_match
8114d985-08c8-4a84-ac8c-66d5ab341429,LightRAG,capability_match
8114d985-08c8-4a84-ac8c-66d5ab341429,mission-control,capability_match
8114d985-08c8-4a84-ac8c-66d5ab341429,opensre,capability_match
813ea1ce-b9cb-46db-8d8b-8e30dbd2ff18,LightRAG,capability_match
813ea1ce-b9cb-46db-8d8b-8e30dbd2ff18,mission-control,capability_match
813ea1ce-b9cb-46db-8d8b-8e30dbd2ff18,opensre,capability_match
81a03724-68a5-4a57-bdfc-6439241ce809,LightRAG,capability_match
81a03724-68a5-4a57-bdfc-6439241ce809,mission-control,capability_match
81a03724-68a5-4a57-bdfc-6439241ce809,opensre,capability_match
81ecd43c-8fe7-4d72-b410-bd85f61ed134,LightRAG,capability_match
81ecd43c-8fe7-4d72-b410-bd85f61ed134,mission-control,capability_match
81ecd43c-8fe7-4d72-b410-bd85f61ed134,opensre,capability_match
82bae0ac-72af-4173-874c-de5254964862,LightRAG,capability_match
82bae0ac-72af-4173-874c-de5254964862,mission-control,capability_match
82bae0ac-72af-4173-874c-de5254964862,opensre,capability_match
8403d2c5-67ed-441c-bc22-8cae50439488,LightRAG,capability_match
8403d2c5-67ed-441c-bc22-8cae50439488,mission-control,capability_match
8403d2c5-67ed-441c-bc22-8cae50439488,opensre,capability_match
844dce42-970c-41a2-9fe5-8d0b48a1e3de,LightRAG,capability_match
844dce42-970c-41a2-9fe5-8d0b48a1e3de,mission-control,capability_match
844dce42-970c-41a2-9fe5-8d0b48a1e3de,opensre,capability_match
84c1bc81-7c50-455d-958b-e6d4af9b2a24,LightRAG,capability_match
84c1bc81-7c50-455d-958b-e6d4af9b2a24,mission-control,capability_match
84c1bc81-7c50-455d-958b-e6d4af9b2a24,opensre,capability_match
852c9eaf-3d6f-433c-b0a9-1f39308a3dbb,LightRAG,capability_match
852c9eaf-3d6f-433c-b0a9-1f39308a3dbb,con-001-ace-construction,capability_match
852c9eaf-3d6f-433c-b0a9-1f39308a3dbb,mission-control,capability_match
858c5450-298c-4bd6-bf37-1ab288b1963c,LightRAG,capability_match
858c5450-298c-4bd6-bf37-1ab288b1963c,mission-control,capability_match
858c5450-298c-4bd6-bf37-1ab288b1963c,opensre,capability_match
85ce4f91-864f-40b1-946b-d9c061866584,LightRAG,capability_match
85ce4f91-864f-40b1-946b-d9c061866584,mission-control,capability_match
85ce4f91-864f-40b1-946b-d9c061866584,opensre,capability_match
85d16b40-5ac1-4de3-bf86-6f28db432856,LightRAG,capability_match
85d16b40-5ac1-4de3-bf86-6f28db432856,mission-control,capability_match
85d16b40-5ac1-4de3-bf86-6f28db432856,opensre,capability_match
85d54f89-f312-44e7-8496-52e378792fd5,LightRAG,capability_match
85d54f89-f312-44e7-8496-52e378792fd5,mission-control,capability_match
85d54f89-f312-44e7-8496-52e378792fd5,opensre,capability_match
85d90fdc-fe1f-44fe-8c2e-289ae62680df,LightRAG,capability_match
85d90fdc-fe1f-44fe-8c2e-289ae62680df,mission-control,capability_match
85d90fdc-fe1f-44fe-8c2e-289ae62680df,opensre,capability_match
863af29c-17ba-4e86-b796-048d1a97a443,LightRAG,capability_match
863af29c-17ba-4e86-b796-048d1a97a443,mission-control,capability_match
863af29c-17ba-4e86-b796-048d1a97a443,opensre,capability_match
865e4148-4fb4-4fb6-96ec-65c6602936e8,LightRAG,capability_match
865e4148-4fb4-4fb6-96ec-65c6602936e8,mission-control,capability_match
865e4148-4fb4-4fb6-96ec-65c6602936e8,opensre,capability_match
86a605b4-2b10-40a8-aab4-f18b84d5c0fb,LightRAG,capability_match
86a605b4-2b10-40a8-aab4-f18b84d5c0fb,mission-control,capability_match
86a605b4-2b10-40a8-aab4-f18b84d5c0fb,opensre,capability_match
87003939-3647-4fb8-b810-5576913b0fb5,LightRAG,capability_match
87003939-3647-4fb8-b810-5576913b0fb5,mission-control,capability_match
87003939-3647-4fb8-b810-5576913b0fb5,opensre,capability_match
8769b4fa-e9db-4dc5-8db9-e14758883d29,LightRAG,capability_match
8769b4fa-e9db-4dc5-8db9-e14758883d29,con-001-ace-construction,capability_match
8769b4fa-e9db-4dc5-8db9-e14758883d29,mission-control,capability_match
8918a500-82d8-4a29-bd4a-469f2de96491,LightRAG,capability_match
8918a500-82d8-4a29-bd4a-469f2de96491,mission-control,capability_match
8918a500-82d8-4a29-bd4a-469f2de96491,opensre,capability_match
899b2735-58c1-40f5-8730-dfc63bbb3c85,opensre,capability_match
899b2735-58c1-40f5-8730-dfc63bbb3c85,vibe-kanban,capability_match
899b2735-58c1-40f5-8730-dfc63bbb3c85,vibetunnel,capability_match
89eda625-6182-4a89-b469-d3a926f16591,LightRAG,capability_match
89eda625-6182-4a89-b469-d3a926f16591,mission-control,capability_match
89eda625-6182-4a89-b469-d3a926f16591,opensre,capability_match
8aa1ac6e-558e-4c0d-ac86-f48764bfe189,LightRAG,capability_match
8aa1ac6e-558e-4c0d-ac86-f48764bfe189,mission-control,capability_match
8aa1ac6e-558e-4c0d-ac86-f48764bfe189,opensre,capability_match
8ae79082-a341-4e02-b85d-2d8cb240399d,LightRAG,capability_match
8ae79082-a341-4e02-b85d-2d8cb240399d,mission-control,capability_match
8ae79082-a341-4e02-b85d-2d8cb240399d,opensre,capability_match
8b0bf5f8-d060-4167-9db6-516793066349,LightRAG,capability_match
8b0bf5f8-d060-4167-9db6-516793066349,mission-control,capability_match
8b0bf5f8-d060-4167-9db6-516793066349,opensre,capability_match
8bbadd79-cc3b-4b86-8e03-cfcf42ba8020,LightRAG,capability_match
8bbadd79-cc3b-4b86-8e03-cfcf42ba8020,mission-control,capability_match
8bbadd79-cc3b-4b86-8e03-cfcf42ba8020,opensre,capability_match
8be57f27-71d3-48bc-b6d9-f5749a6b91a7,LightRAG,capability_match
8be57f27-71d3-48bc-b6d9-f5749a6b91a7,mission-control,capability_match
8be57f27-71d3-48bc-b6d9-f5749a6b91a7,opensre,capability_match
8c1bf10c-3b77-4866-9a66-9d6cf79ca183,LightRAG,capability_match
8c1bf10c-3b77-4866-9a66-9d6cf79ca183,mission-control,capability_match
8c1bf10c-3b77-4866-9a66-9d6cf79ca183,opensre,capability_match
8c27a047-693c-4e80-a4d9-d1fee4b14e6d,LightRAG,capability_match
8c27a047-693c-4e80-a4d9-d1fee4b14e6d,mission-control,capability_match
8c27a047-693c-4e80-a4d9-d1fee4b14e6d,opensre,capability_match
8cc3a6d7-c784-480c-b552-179e3c9282fb,LightRAG,capability_match
8cc3a6d7-c784-480c-b552-179e3c9282fb,mission-control,capability_match
8cc3a6d7-c784-480c-b552-179e3c9282fb,opensre,capability_match
8d079de0-f036-42a7-b886-62602bc23760,LightRAG,capability_match
8d079de0-f036-42a7-b886-62602bc23760,mission-control,capability_match
8d079de0-f036-42a7-b886-62602bc23760,opensre,capability_match
8d09481b-71b4-434e-87db-ef902fb4016d,LightRAG,capability_match
8d09481b-71b4-434e-87db-ef902fb4016d,mission-control,capability_match
8d09481b-71b4-434e-87db-ef902fb4016d,opensre,capability_match
8d2079c2-7cd5-4858-a4e4-38f13d063054,LightRAG,capability_match
8d2079c2-7cd5-4858-a4e4-38f13d063054,mission-control,capability_match
8d2079c2-7cd5-4858-a4e4-38f13d063054,opensre,capability_match
8d2ef00c-2f60-47ea-8d5f-f94e8b8bc701,LightRAG,capability_match
8d2ef00c-2f60-47ea-8d5f-f94e8b8bc701,mission-control,capability_match
8d2ef00c-2f60-47ea-8d5f-f94e8b8bc701,opensre,capability_match
8d5aaff7-e742-4eca-8bb5-dbe1a84fff26,LightRAG,capability_match
8d5aaff7-e742-4eca-8bb5-dbe1a84fff26,mission-control,capability_match
8d5aaff7-e742-4eca-8bb5-dbe1a84fff26,opensre,capability_match
8d5ae8d2-1bbc-4f9f-b4d7-7ecc849614c9,LightRAG,capability_match
8d5ae8d2-1bbc-4f9f-b4d7-7ecc849614c9,mission-control,capability_match
8d5ae8d2-1bbc-4f9f-b4d7-7ecc849614c9,opensre,capability_match
8da89383-4c18-4f89-b971-7be9634a59d4,LightRAG,capability_match
8da89383-4c18-4f89-b971-7be9634a59d4,mission-control,capability_match
8da89383-4c18-4f89-b971-7be9634a59d4,opensre,capability_match
8daa80d5-9dc6-4f36-ae07-531d75b141c3,LightRAG,capability_match
8daa80d5-9dc6-4f36-ae07-531d75b141c3,mission-control,capability_match
8daa80d5-9dc6-4f36-ae07-531d75b141c3,opensre,capability_match
8e2753b4-45a7-4962-8133-b68e39ecb7b6,LightRAG,capability_match
8e2753b4-45a7-4962-8133-b68e39ecb7b6,mission-control,capability_match
8e2753b4-45a7-4962-8133-b68e39ecb7b6,opensre,capability_match
8e3e7611-dbd2-4be2-bc92-d53f64b8faec,LightRAG,capability_match
8e3e7611-dbd2-4be2-bc92-d53f64b8faec,mission-control,capability_match
8e3e7611-dbd2-4be2-bc92-d53f64b8faec,opensre,capability_match
8ec68695-7424-4caa-8100-8f600999db01,LightRAG,capability_match
8ec68695-7424-4caa-8100-8f600999db01,mission-control,capability_match
8ec68695-7424-4caa-8100-8f600999db01,opensre,capability_match
8f0f0499-a814-429a-b20a-d1411b016a44,LightRAG,capability_match
8f0f0499-a814-429a-b20a-d1411b016a44,mission-control,capability_match
8f0f0499-a814-429a-b20a-d1411b016a44,opensre,capability_match
90169a53-ccf0-4bae-b9c5-b8e5c953859b,LightRAG,capability_match
90169a53-ccf0-4bae-b9c5-b8e5c953859b,mission-control,capability_match
90169a53-ccf0-4bae-b9c5-b8e5c953859b,opensre,capability_match
910045da-ac4a-4fa3-8041-15eec3658674,LightRAG,capability_match
910045da-ac4a-4fa3-8041-15eec3658674,mission-control,capability_match
910045da-ac4a-4fa3-8041-15eec3658674,opensre,capability_match
9161fa5c-e0fb-4f9d-9a95-6f1134138635,LightRAG,capability_match
9161fa5c-e0fb-4f9d-9a95-6f1134138635,mission-control,capability_match
9161fa5c-e0fb-4f9d-9a95-6f1134138635,opensre,capability_match
91a1d2f1-71dc-4a13-8f6c-923b52090248,LightRAG,capability_match
91a1d2f1-71dc-4a13-8f6c-923b52090248,mission-control,capability_match
91a1d2f1-71dc-4a13-8f6c-923b52090248,opensre,capability_match
921d1fab-e2b2-407a-a7a5-2613443f7ce4,LightRAG,capability_match
921d1fab-e2b2-407a-a7a5-2613443f7ce4,mission-control,capability_match
921d1fab-e2b2-407a-a7a5-2613443f7ce4,opensre,capability_match
932d609e-11b7-417e-a9da-dc37b7cb457b,LightRAG,capability_match
932d609e-11b7-417e-a9da-dc37b7cb457b,mission-control,capability_match
932d609e-11b7-417e-a9da-dc37b7cb457b,opensre,capability_match
933b10c3-7a89-4d1b-82b1-febd2e6a61c1,LightRAG,capability_match
933b10c3-7a89-4d1b-82b1-febd2e6a61c1,mission-control,capability_match
933b10c3-7a89-4d1b-82b1-febd2e6a61c1,opensre,capability_match
939878de-81aa-4603-9b28-4492e4d72451,LightRAG,capability_match
939878de-81aa-4603-9b28-4492e4d72451,mission-control,capability_match
939878de-81aa-4603-9b28-4492e4d72451,opensre,capability_match
93f3303f-f348-4a6b-ba2e-6cb8c99e0017,LightRAG,capability_match
93f3303f-f348-4a6b-ba2e-6cb8c99e0017,mission-control,capability_match
93f3303f-f348-4a6b-ba2e-6cb8c99e0017,opensre,capability_match
952ed8f1-ed82-47a2-8fed-f32c90e21c50,LightRAG,capability_match
952ed8f1-ed82-47a2-8fed-f32c90e21c50,mission-control,capability_match
952ed8f1-ed82-47a2-8fed-f32c90e21c50,opensre,capability_match
9535c69f-9a5a-48bf-a7b1-4aed7892a4b8,LightRAG,capability_match
9535c69f-9a5a-48bf-a7b1-4aed7892a4b8,mission-control,capability_match
9535c69f-9a5a-48bf-a7b1-4aed7892a4b8,opensre,capability_match
95727391-6ad0-4fd1-9802-046ed618ca5d,LightRAG,capability_match
95727391-6ad0-4fd1-9802-046ed618ca5d,mission-control,capability_match
95727391-6ad0-4fd1-9802-046ed618ca5d,opensre,capability_match
95c489ba-d841-4d94-977c-b33190309d97,LightRAG,capability_match
95c489ba-d841-4d94-977c-b33190309d97,mission-control,capability_match
95c489ba-d841-4d94-977c-b33190309d97,opensre,capability_match
963b382c-a761-465c-b417-02501d107650,LightRAG,capability_match
963b382c-a761-465c-b417-02501d107650,mission-control,capability_match
963b382c-a761-465c-b417-02501d107650,opensre,capability_match
96c2276c-5e6a-45ce-9684-726949515b92,LightRAG,capability_match
96c2276c-5e6a-45ce-9684-726949515b92,mission-control,capability_match
96c2276c-5e6a-45ce-9684-726949515b92,opensre,capability_match
96ce7a14-8c57-4c0a-9b22-e4e72ca2b6f5,LightRAG,capability_match
96ce7a14-8c57-4c0a-9b22-e4e72ca2b6f5,mission-control,capability_match
96ce7a14-8c57-4c0a-9b22-e4e72ca2b6f5,opensre,capability_match
96e42cd0-c04d-49c2-a9c7-696fc08fe1f1,LightRAG,capability_match
96e42cd0-c04d-49c2-a9c7-696fc08fe1f1,mission-control,capability_match
96e42cd0-c04d-49c2-a9c7-696fc08fe1f1,opensre,capability_match
970a10cd-39de-444c-ab02-a322ffe9595b,LightRAG,capability_match
970a10cd-39de-444c-ab02-a322ffe9595b,mission-control,capability_match
970a10cd-39de-444c-ab02-a322ffe9595b,opensre,capability_match
