venture_id,venture_name,prefix,shared_services,infrastructure_repos,service_count
TECH-048-Video-Editor-AI,Video Editor Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-049-Speech-to-Text-AI,Speech To Text Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-050-Text-to-Speech-AI,Text To Speech Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-051-Fraud-Prevention-AI,Fraud Prevention Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-052-Recommendation-Engine,Recommendation Engine,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-053-Network-Security-AI,Network Security Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-054-Database-Optimizer,Database Optimizer,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-055-AI-Testing-Platform,Ai Testing Platform,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-056-Virtual-Assistant-Builder,Virtual Assistant Builder,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-057-Machine-Learning-Builder,Machine Learning Builder,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-058-AI-Ethics-Auditor,Ai Ethics Auditor,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-059-Predictive-Analytics-AI,Predictive Analytics Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-060-AI-Training-Platform,Ai Training Platform,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
OPS-001-Fractional-CTO-Agency,Fractional Cto Agency,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-002-Supply-Chain-Optimizer,Supply Chain Optimizer,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-003-Event-Planning-AI,Event Planning Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-004-Inventory-Management-AI,Inventory Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-005-Project-Management-AI,Project Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-006-Document-Automation-AI,Document Automation Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-007-Meeting-Assistant-AI,Meeting Assistant Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-008-Recruitment-AI,Recruitment Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-009-Onboarding-AI,Onboarding Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-010-Training-Platform-AI,Training Platform Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-011-Performance-Review-AI,Performance Review Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-012-IT-Support-AI,It Support Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-013-Facilities-Management-AI,Facilities Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-014-Travel-Booking-AI,Travel Booking Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-015-Expense-Management-AI,Expense Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-016-Contract-Management-AI,Contract Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-017-Compliance-Monitoring-AI,Compliance Monitoring Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-018-Quality-Control-AI,Quality Control Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-019-Asset-Management-AI,Asset Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-020-Time-Tracking-AI,Time Tracking Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-021-Document-Security-AI,Document Security Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-022-Knowledge-Management-AI,Knowledge Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-023-Meeting-Transcription-AI,Meeting Transcription Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-024-Task-Automation-AI,Task Automation Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-025-Resource-Allocation-AI,Resource Allocation Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-026-Budget-Planning-AI,Budget Planning Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-027-Cost-Optimization-AI,Cost Optimization Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-028-Procurement-AI,Procurement Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-029-Vendor-Management-AI,Vendor Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-030-Contract-Negotiation-AI,Contract Negotiation Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-031-Legal-Document-AI,Legal Document Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-032-Compliance-Reporting-AI,Compliance Reporting Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-033-Training-Content-AI,Training Content Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-034-Employee-Engagement-AI,Employee Engagement Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-035-Succession-Planning-AI,Succession Planning Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-036-Workspace-Design-AI,Workspace Design Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-037-Energy-Efficiency-AI,Energy Efficiency Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-038-Security-Monitoring-AI,Security Monitoring Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-039-Health-Safety-AI,Health Safety Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-040-Disaster-Recovery-AI,Disaster Recovery Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-041-IT-Asset-Management,It Asset Management,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-042-Cloud-Cost-Management,Cloud Cost Management,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-043-Data-Governance-AI,Data Governance Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-044-Network-Monitoring-AI,Network Monitoring Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-045-Software-Licensing-AI,Software Licensing Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-046-IT-Procurement-AI,It Procurement Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-047-System-Integration-AI,System Integration Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-048-Data-Backup-AI,Data Backup Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-049-Business-Continuity-AI,Business Continuity Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-050-Compliance-Audit-AI,Compliance Audit Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-051-Document-Collaboration-AI,Document Collaboration Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-052-Video-Conferencing-AI,Video Conferencing Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-053-Email-Management-AI,Email Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-054-Calendar-Optimization-AI,Calendar Optimization Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-055-Project-Budget-AI,Project Budget Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-056-Resource-Forecasting-AI,Resource Forecasting Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-057-Task-Prioritization-AI,Task Prioritization Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-058-Time-Management-AI,Time Management Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-059-Meeting-Minutes-AI,Meeting Minutes Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-060-Document-Translation-AI,Document Translation Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-061-Form-Automation-AI,Form Automation Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-062-Report-Generation-AI,Report Generation Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
OPS-063-Dashboard-Creation-AI,Dashboard Creation Ai,OPS,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway|iza-os-workflow-integration,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,10
