venture_id,name,sector,stage,status,repository_url,revenue_ytd,costs_mom,staff_count,blockers,next_action
TECH-031-Edge-Computing-AI,Edge Computing Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-031-edge-computing-ai,,,,,
TECH-032-AI-Integration-Hub,Ai Integration Hub,technology,planned,planned,https://github.com/Worldwidebro/tech-032-ai-integration-hub,,,,,
TECH-033-Quantum-Algorithm-AI,Quantum Algorithm Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-033-quantum-algorithm-ai,,,,,
TECH-034-AI-Compliance-Scanner,Ai Compliance Scanner,technology,planned,planned,https://github.com/Worldwidebro/tech-034-ai-compliance-scanner,,,,,
TECH-035-Cloud-Management-AI,Cloud Management Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-035-cloud-management-ai,,,,,
TECH-036-Robotics-Training-AI,Robotics Training Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-036-robotics-training-ai,,,,,
TECH-037-Customer-Insights-AI,Customer Insights Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-037-customer-insights-ai,,,,,
TECH-038-Voice-Assistant-AI,Voice Assistant Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-038-voice-assistant-ai,,,,,
TECH-039-Blockchain-Verifier-AI,Blockchain Verifier Ai,technology,validation,validation,https://github.com/Worldwidebro/tech-039-blockchain-verifier-ai,,,,,
TECH-040-Cybersecurity-Shield,Cybersecurity Shield,technology,planned,planned,https://github.com/Worldwidebro/tech-040-cybersecurity-shield,,,,,
TECH-041-Content-Studio-AI,Content Studio Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-041-content-studio-ai,,,,,
TECH-042-Smart-Home-AI,Smart Home Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-042-smart-home-ai,,,,,
TECH-043-Supply-Chain-Optimizer,Supply Chain Optimizer,technology,planned,planned,https://github.com/Worldwidebro/tech-043-supply-chain-optimizer,,,,,
TECH-044-Data-Visualization-AI,Data Visualization Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-044-data-visualization-ai,,,,,
TECH-045-Workflow-Automation,Workflow Automation,technology,planned,planned,https://github.com/Worldwidebro/tech-045-workflow-automation,,,,,
TECH-046-Sentiment-Analyzer,Sentiment Analyzer,technology,planned,planned,https://github.com/Worldwidebro/tech-046-sentiment-analyzer,,,,,
TECH-047-Image-Recognition-AI,Image Recognition Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-047-image-recognition-ai,,,,,
TECH-048-Video-Editor-AI,Video Editor Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-048-video-editor-ai,,,,,
TECH-049-Speech-to-Text-AI,Speech To Text Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-049-speech-to-text-ai,,,,,
TECH-050-Text-to-Speech-AI,Text To Speech Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-050-text-to-speech-ai,,,,,
TECH-051-Fraud-Prevention-AI,Fraud Prevention Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-051-fraud-prevention-ai,,,,,
TECH-052-Recommendation-Engine,Recommendation Engine,technology,planned,planned,https://github.com/Worldwidebro/tech-052-recommendation-engine,,,,,
TECH-053-Network-Security-AI,Network Security Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-053-network-security-ai,,,,,
TECH-054-Database-Optimizer,Database Optimizer,technology,planned,planned,https://github.com/Worldwidebro/tech-054-database-optimizer,,,,,
TECH-055-AI-Testing-Platform,Ai Testing Platform,technology,planned,planned,https://github.com/Worldwidebro/tech-055-ai-testing-platform,,,,,
TECH-056-Virtual-Assistant-Builder,Virtual Assistant Builder,technology,planned,planned,https://github.com/Worldwidebro/tech-056-virtual-assistant-builder,,,,,
TECH-057-Machine-Learning-Builder,Machine Learning Builder,technology,planned,planned,https://github.com/Worldwidebro/tech-057-machine-learning-builder,,,,,
TECH-058-AI-Ethics-Auditor,Ai Ethics Auditor,technology,planned,planned,https://github.com/Worldwidebro/tech-058-ai-ethics-auditor,,,,,
TECH-059-Predictive-Analytics-AI,Predictive Analytics Ai,technology,planned,planned,https://github.com/Worldwidebro/tech-059-predictive-analytics-ai,,,,,
TECH-060-AI-Training-Platform,Ai Training Platform,technology,planned,planned,https://github.com/Worldwidebro/tech-060-ai-training-platform,,,,,
OPS-001-Fractional-CTO-Agency,Fractional Cto Agency,operations,planned,planned,https://github.com/Worldwidebro/ops-001-fractional-cto-agency,,,,,
OPS-002-Supply-Chain-Optimizer,Supply Chain Optimizer,operations,planned,planned,https://github.com/Worldwidebro/ops-002-supply-chain-optimizer,,,,,
OPS-003-Event-Planning-AI,Event Planning Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-003-event-planning-ai,,,,,
OPS-004-Inventory-Management-AI,Inventory Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-004-inventory-management-ai,,,,,
OPS-005-Project-Management-AI,Project Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-005-project-management-ai,,,,,
OPS-006-Document-Automation-AI,Document Automation Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-006-document-automation-ai,,,,,
OPS-007-Meeting-Assistant-AI,Meeting Assistant Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-007-meeting-assistant-ai,,,,,
OPS-008-Recruitment-AI,Recruitment Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-008-recruitment-ai,,,,,
OPS-009-Onboarding-AI,Onboarding Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-009-onboarding-ai,,,,,
OPS-010-Training-Platform-AI,Training Platform Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-010-training-platform-ai,,,,,
OPS-011-Performance-Review-AI,Performance Review Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-011-performance-review-ai,,,,,
OPS-012-IT-Support-AI,It Support Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-012-it-support-ai,,,,,
OPS-013-Facilities-Management-AI,Facilities Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-013-facilities-management-ai,,,,,
OPS-014-Travel-Booking-AI,Travel Booking Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-014-travel-booking-ai,,,,,
OPS-015-Expense-Management-AI,Expense Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-015-expense-management-ai,,,,,
OPS-016-Contract-Management-AI,Contract Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-016-contract-management-ai,,,,,
OPS-017-Compliance-Monitoring-AI,Compliance Monitoring Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-017-compliance-monitoring-ai,,,,,
OPS-018-Quality-Control-AI,Quality Control Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-018-quality-control-ai,,,,,
OPS-019-Asset-Management-AI,Asset Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-019-asset-management-ai,,,,,
OPS-020-Time-Tracking-AI,Time Tracking Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-020-time-tracking-ai,,,,,
OPS-021-Document-Security-AI,Document Security Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-021-document-security-ai,,,,,
OPS-022-Knowledge-Management-AI,Knowledge Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-022-knowledge-management-ai,,,,,
OPS-023-Meeting-Transcription-AI,Meeting Transcription Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-023-meeting-transcription-ai,,,,,
OPS-024-Task-Automation-AI,Task Automation Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-024-task-automation-ai,,,,,
OPS-025-Resource-Allocation-AI,Resource Allocation Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-025-resource-allocation-ai,,,,,
OPS-026-Budget-Planning-AI,Budget Planning Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-026-budget-planning-ai,,,,,
OPS-027-Cost-Optimization-AI,Cost Optimization Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-027-cost-optimization-ai,,,,,
OPS-028-Procurement-AI,Procurement Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-028-procurement-ai,,,,,
OPS-029-Vendor-Management-AI,Vendor Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-029-vendor-management-ai,,,,,
OPS-030-Contract-Negotiation-AI,Contract Negotiation Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-030-contract-negotiation-ai,,,,,
OPS-031-Legal-Document-AI,Legal Document Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-031-legal-document-ai,,,,,
OPS-032-Compliance-Reporting-AI,Compliance Reporting Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-032-compliance-reporting-ai,,,,,
OPS-033-Training-Content-AI,Training Content Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-033-training-content-ai,,,,,
OPS-034-Employee-Engagement-AI,Employee Engagement Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-034-employee-engagement-ai,,,,,
OPS-035-Succession-Planning-AI,Succession Planning Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-035-succession-planning-ai,,,,,
OPS-036-Workspace-Design-AI,Workspace Design Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-036-workspace-design-ai,,,,,
OPS-037-Energy-Efficiency-AI,Energy Efficiency Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-037-energy-efficiency-ai,,,,,
OPS-038-Security-Monitoring-AI,Security Monitoring Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-038-security-monitoring-ai,,,,,
OPS-039-Health-Safety-AI,Health Safety Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-039-health-safety-ai,,,,,
OPS-040-Disaster-Recovery-AI,Disaster Recovery Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-040-disaster-recovery-ai,,,,,
OPS-041-IT-Asset-Management,It Asset Management,operations,planned,planned,https://github.com/Worldwidebro/ops-041-it-asset-management,,,,,
OPS-042-Cloud-Cost-Management,Cloud Cost Management,operations,planned,planned,https://github.com/Worldwidebro/ops-042-cloud-cost-management,,,,,
OPS-043-Data-Governance-AI,Data Governance Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-043-data-governance-ai,,,,,
OPS-044-Network-Monitoring-AI,Network Monitoring Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-044-network-monitoring-ai,,,,,
OPS-045-Software-Licensing-AI,Software Licensing Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-045-software-licensing-ai,,,,,
OPS-046-IT-Procurement-AI,It Procurement Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-046-it-procurement-ai,,,,,
OPS-047-System-Integration-AI,System Integration Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-047-system-integration-ai,,,,,
OPS-048-Data-Backup-AI,Data Backup Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-048-data-backup-ai,,,,,
OPS-049-Business-Continuity-AI,Business Continuity Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-049-business-continuity-ai,,,,,
OPS-050-Compliance-Audit-AI,Compliance Audit Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-050-compliance-audit-ai,,,,,
OPS-051-Document-Collaboration-AI,Document Collaboration Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-051-document-collaboration-ai,,,,,
OPS-052-Video-Conferencing-AI,Video Conferencing Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-052-video-conferencing-ai,,,,,
OPS-053-Email-Management-AI,Email Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-053-email-management-ai,,,,,
OPS-054-Calendar-Optimization-AI,Calendar Optimization Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-054-calendar-optimization-ai,,,,,
OPS-055-Project-Budget-AI,Project Budget Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-055-project-budget-ai,,,,,
OPS-056-Resource-Forecasting-AI,Resource Forecasting Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-056-resource-forecasting-ai,,,,,
OPS-057-Task-Prioritization-AI,Task Prioritization Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-057-task-prioritization-ai,,,,,
OPS-058-Time-Management-AI,Time Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-058-time-management-ai,,,,,
OPS-059-Meeting-Minutes-AI,Meeting Minutes Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-059-meeting-minutes-ai,,,,,
OPS-060-Document-Translation-AI,Document Translation Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-060-document-translation-ai,,,,,
OPS-061-Form-Automation-AI,Form Automation Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-061-form-automation-ai,,,,,
OPS-062-Report-Generation-AI,Report Generation Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-062-report-generation-ai,,,,,
OPS-063-Dashboard-Creation-AI,Dashboard Creation Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-063-dashboard-creation-ai,,,,,
OPS-064-Analytics-Platform-AI,Analytics Platform Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-064-analytics-platform-ai,,,,,
OPS-065-Data-Cleaning-AI,Data Cleaning Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-065-data-cleaning-ai,,,,,
OPS-066-Workflow-Management-AI,Workflow Management Ai,operations,planned,planned,https://github.com/Worldwidebro/ops-066-workflow-management-ai,,,,,
EDU-001-Youth-Entrepreneurship-Curriculum,Youth Entrepreneurship Curriculum,education,planned,planned,https://github.com/Worldwidebro/edu-001-youth-entrepreneurship-curriculum,,,,,
EDU-002-AI-Literacy-Program,Ai Literacy Program,education,planned,planned,https://github.com/Worldwidebro/edu-002-ai-literacy-program,,,,,
EDU-003-Coding-Mentor-Certification,Coding Mentor Certification,education,planned,planned,https://github.com/Worldwidebro/edu-003-coding-mentor-certification,,,,,
EDU-004-Real-Estate-Licensing-Prep,Real Estate Licensing Prep,education,planned,planned,https://github.com/Worldwidebro/edu-004-real-estate-licensing-prep,,,,,
EDU-005-Coding-Bootcamp,Coding Bootcamp,education,planned,planned,https://github.com/Worldwidebro/edu-005-coding-bootcamp,,,,,
EDU-006-Homeschooling-Content-AI,Homeschooling Content Ai,education,planned,planned,https://github.com/Worldwidebro/edu-006-homeschooling-content-ai,,,,,
EDU-007-AI-Tutoring-Platform,Ai Tutoring Platform,education,planned,planned,https://github.com/Worldwidebro/edu-007-ai-tutoring-platform,,,,,
EDU-008-Branding-Templates-Marketplace,Branding Templates Marketplace,education,planned,planned,https://github.com/Worldwidebro/edu-008-branding-templates-marketplace,,,,,
EDU-009-Voiceover-Script-Library,Voiceover Script Library,education,planned,planned,https://github.com/Worldwidebro/edu-009-voiceover-script-library,,,,,
EDU-010-Trade-Skills-Bootcamp,Trade Skills Bootcamp,education,planned,planned,https://github.com/Worldwidebro/edu-010-trade-skills-bootcamp,,,,,
EDU-011-Franchise-Blueprint-System,Franchise Blueprint System,education,planned,planned,https://github.com/Worldwidebro/edu-011-franchise-blueprint-system,,,,,
EDU-012-Low-Income-Housing-Blueprint,Low Income Housing Blueprint,education,planned,planned,https://github.com/Worldwidebro/edu-012-low-income-housing-blueprint,,,,,
EDU-013-Automated-Empire-Book,Automated Empire Book,education,planned,planned,https://github.com/Worldwidebro/edu-013-automated-empire-book,,,,,
EDU-014-BIPOC-Creator-Incubator,Bipoc Creator Incubator,education,planned,planned,https://github.com/Worldwidebro/edu-014-bipoc-creator-incubator,,,,,
EDU-015-AI-Legal-Doc-Generator,Ai Legal Doc Generator,education,planned,planned,https://github.com/Worldwidebro/edu-015-ai-legal-doc-generator,,,,,
EDU-016-Virtual-Black-Art-Museum,Virtual Black Art Museum,education,planned,planned,https://github.com/Worldwidebro/edu-016-virtual-black-art-museum,,,,,
EDU-017-AI-Coding-Tutor,Ai Coding Tutor,education,growth,active,https://github.com/Worldwidebro/edu-017-ai-coding-tutor,,,,,
EDU-018-Online-Course-Creator,Online Course Creator,education,planned,planned,https://github.com/Worldwidebro/edu-018-online-course-creator,,,,,
EDU-019-Executive-Education-Program,Executive Education Program,education,planned,planned,https://github.com/Worldwidebro/edu-019-executive-education-program,,,,,
EDU-020-Youth-STEM-Program,Youth Stem Program,education,planned,planned,https://github.com/Worldwidebro/edu-020-youth-stem-program,,,,,
EDU-021-Remote-Work-Certification,Remote Work Certification,education,planned,planned,https://github.com/Worldwidebro/edu-021-remote-work-certification,,,,,
EDU-022-AI-Research-Assistant,Ai Research Assistant,education,planned,planned,https://github.com/Worldwidebro/edu-022-ai-research-assistant,,,,,
EDU-023-Personal-Finance-Coach,Personal Finance Coach,education,planned,planned,https://github.com/Worldwidebro/edu-023-personal-finance-coach,,,,,
EDU-024-Language-Learning-AI,Language Learning Ai,education,planned,planned,https://github.com/Worldwidebro/edu-024-language-learning-ai,,,,,
EDU-025-Test-Preparation-AI,Test Preparation Ai,education,planned,planned,https://github.com/Worldwidebro/edu-025-test-preparation-ai,,,,,
EDU-026-Corporate-Training-AI,Corporate Training Ai,education,planned,planned,https://github.com/Worldwidebro/edu-026-corporate-training-ai,,,,,
EDU-027-Medical-Education-AI,Medical Education Ai,education,planned,planned,https://github.com/Worldwidebro/edu-027-medical-education-ai,,,,,
EDU-028-Legal-Education-AI,Legal Education Ai,education,planned,planned,https://github.com/Worldwidebro/edu-028-legal-education-ai,,,,,
EDU-029-Music-Education-AI,Music Education Ai,education,planned,planned,https://github.com/Worldwidebro/edu-029-music-education-ai,,,,,
EDU-030-Art-Education-AI,Art Education Ai,education,planned,planned,https://github.com/Worldwidebro/edu-030-art-education-ai,,,,,
EDU-031-Physical-Education-AI,Physical Education Ai,education,planned,planned,https://github.com/Worldwidebro/edu-031-physical-education-ai,,,,,
EDU-032-Environmental-Education-AI,Environmental Education Ai,education,planned,planned,https://github.com/Worldwidebro/edu-032-environmental-education-ai,,,,,
EDU-033-Social-Studies-AI,Social Studies Ai,education,planned,planned,https://github.com/Worldwidebro/edu-033-social-studies-ai,,,,,
EDU-034-Math-Education-AI,Math Education Ai,education,planned,planned,https://github.com/Worldwidebro/edu-034-math-education-ai,,,,,
EDU-035-Science-Education-AI,Science Education Ai,education,planned,planned,https://github.com/Worldwidebro/edu-035-science-education-ai,,,,,
EDU-036-Reading-Comprehension-AI,Reading Comprehension Ai,education,planned,planned,https://github.com/Worldwidebro/edu-036-reading-comprehension-ai,,,,,
EDU-037-Writing-Instruction-AI,Writing Instruction Ai,education,planned,planned,https://github.com/Worldwidebro/edu-037-writing-instruction-ai,,,,,
EDU-038-Critical-Thinking-AI,Critical Thinking Ai,education,planned,planned,https://github.com/Worldwidebro/edu-038-critical-thinking-ai,,,,,
EDU-039-Emotional-Intelligence-AI,Emotional Intelligence Ai,education,planned,planned,https://github.com/Worldwidebro/edu-039-emotional-intelligence-ai,,,,,
EDU-040-Time-Management-AI,Time Management Ai,education,planned,planned,https://github.com/Worldwidebro/edu-040-time-management-ai,,,,,
COMM-001-Luminary-Worldwide-Events,Luminary Worldwide Events,community,planned,planned,https://github.com/Worldwidebro/comm-001-luminary-worldwide-events,,,,,
COMM-002-Brotherhood-Coaching-Network,Brotherhood Coaching Network,community,planned,planned,https://github.com/Worldwidebro/comm-002-brotherhood-coaching-network,,,,,
COMM-003-Ace-Senior-Care-Connect,Ace Senior Care Connect,community,planned,planned,https://github.com/Worldwidebro/comm-003-ace-senior-care-connect,,,,,
COMM-004-Community-Outreach-Nonprofit,Community Outreach Nonprofit,community,planned,planned,https://github.com/Worldwidebro/comm-004-community-outreach-nonprofit,,,,,
COMM-005-Ace-Food-Security-AI,Ace Food Security Ai,community,planned,planned,https://github.com/Worldwidebro/comm-005-ace-food-security-ai,,,,,
COMM-006-Community-Technology-Access-AI,Community Technology Access Ai,community,planned,planned,https://github.com/Worldwidebro/comm-006-community-technology-access-ai,,,,,
COMM-007-Youth-Leadership-AI,Youth Leadership Ai,community,planned,planned,https://github.com/Worldwidebro/comm-007-youth-leadership-ai,,,,,
COMM-008-Community-Fundraising-AI,Community Fundraising Ai,community,planned,planned,https://github.com/Worldwidebro/comm-008-community-fundraising-ai,,,,,
COMM-009-Volunteer-Hub-AI,Volunteer Hub Ai,community,planned,planned,https://github.com/Worldwidebro/comm-009-volunteer-hub-ai,,,,,
COMM-010-Disaster-Relief-AI,Disaster Relief Ai,community,planned,planned,https://github.com/Worldwidebro/comm-010-disaster-relief-ai,,,,,
COMM-011-Indigenous-Creator-Hub,Indigenous Creator Hub,community,planned,planned,https://github.com/Worldwidebro/comm-011-indigenous-creator-hub,,,,,
COMM-012-Black-Art-Museum-AI,Black Art Museum Ai,community,planned,planned,https://github.com/Worldwidebro/comm-012-black-art-museum-ai,,,,,
COMM-013-Women-s-Empowerment-Network,Women S Empowerment Network,community,planned,planned,https://github.com/Worldwidebro/comm-013-women-s-empowerment-network,,,,,
COMM-014-Veterans-Support-AI,Veterans Support Ai,community,planned,planned,https://github.com/Worldwidebro/comm-014-veterans-support-ai,,,,,
COMM-015-Youth-Mentorship-Program,Youth Mentorship Program,community,planned,planned,https://github.com/Worldwidebro/comm-015-youth-mentorship-program,,,,,
COMM-016-Community-Health-AI,Community Health Ai,community,planned,planned,https://github.com/Worldwidebro/comm-016-community-health-ai,,,,,
COMM-017-Local-Business-Directory,Local Business Directory,community,planned,planned,https://github.com/Worldwidebro/comm-017-local-business-directory,,,,,
COMM-018-Neighborhood-Watch-AI,Neighborhood Watch Ai,community,planned,planned,https://github.com/Worldwidebro/comm-018-neighborhood-watch-ai,,,,,
COMM-019-Community-Garden-AI,Community Garden Ai,community,planned,planned,https://github.com/Worldwidebro/comm-019-community-garden-ai,,,,,
COMM-020-Public-Transportation-AI,Public Transportation Ai,community,planned,planned,https://github.com/Worldwidebro/comm-020-public-transportation-ai,,,,,
COMM-021-Housing-Assistance-AI,Housing Assistance Ai,community,planned,planned,https://github.com/Worldwidebro/comm-021-housing-assistance-ai,,,,,
COMM-022-Job-Training-Center,Job Training Center,community,planned,planned,https://github.com/Worldwidebro/comm-022-job-training-center,,,,,
COMM-023-Elder-Companion-AI,Elder Companion Ai,community,planned,planned,https://github.com/Worldwidebro/comm-023-elder-companion-ai,,,,,
COMM-024-Youth-Sports-AI,Youth Sports Ai,community,planned,planned,https://github.com/Worldwidebro/comm-024-youth-sports-ai,,,,,
COMM-025-Community-Legal-Aid,Community Legal Aid,community,planned,planned,https://github.com/Worldwidebro/comm-025-community-legal-aid,,,,,
COMM-026-Public-Education-AI,Public Education Ai,community,planned,planned,https://github.com/Worldwidebro/comm-026-public-education-ai,,,,,
COMM-027-Local-Government-AI,Local Government Ai,community,planned,planned,https://github.com/Worldwidebro/comm-027-local-government-ai,,,,,
COMM-028-Public-Safety-AI,Public Safety Ai,community,planned,planned,https://github.com/Worldwidebro/comm-028-public-safety-ai,,,,,
COMM-029-Community-Wellness-AI,Community Wellness Ai,community,planned,planned,https://github.com/Worldwidebro/comm-029-community-wellness-ai,,,,,
COMM-030-Cultural-Exchange-AI,Cultural Exchange Ai,community,planned,planned,https://github.com/Worldwidebro/comm-030-cultural-exchange-ai,,,,,
COMM-031-Community-Investment-AI,Community Investment Ai,community,planned,planned,https://github.com/Worldwidebro/comm-031-community-investment-ai,,,,,
COMM-032-Public-Health-AI,Public Health Ai,community,planned,planned,https://github.com/Worldwidebro/comm-032-public-health-ai,,,,,
COMM-033-Youth-Innovation-Hub,Youth Innovation Hub,community,planned,planned,https://github.com/Worldwidebro/comm-033-youth-innovation-hub,,,,,
COMM-034-Senior-Tech-Support,Senior Tech Support,community,planned,planned,https://github.com/Worldwidebro/comm-034-senior-tech-support,,,,,
COMM-035-Community-Arts-AI,Community Arts Ai,community,planned,planned,https://github.com/Worldwidebro/comm-035-community-arts-ai,,,,,
COMM-036-Public-Infrastructure-AI,Public Infrastructure Ai,community,planned,planned,https://github.com/Worldwidebro/comm-036-public-infrastructure-ai,,,,,
COMM-037-Neighborhood-Development-AI,Neighborhood Development Ai,community,planned,planned,https://github.com/Worldwidebro/comm-037-neighborhood-development-ai,,,,,
COMM-038-Community-Policing-AI,Community Policing Ai,community,planned,planned,https://github.com/Worldwidebro/comm-038-community-policing-ai,,,,,
COMM-039-Public-Space-AI,Public Space Ai,community,planned,planned,https://github.com/Worldwidebro/comm-039-public-space-ai,,,,,
COMM-040-Community-Recycling-AI,Community Recycling Ai,community,planned,planned,https://github.com/Worldwidebro/comm-040-community-recycling-ai,,,,,
COMM-041-Public-Wi-Fi-AI,Public Wi Fi Ai,community,planned,planned,https://github.com/Worldwidebro/comm-041-public-wi-fi-ai,,,,,
COMM-042-Community-Energy-AI,Community Energy Ai,community,planned,planned,https://github.com/Worldwidebro/comm-042-community-energy-ai,,,,,
COMM-043-Local-Food-Network-AI,Local Food Network Ai,community,planned,planned,https://github.com/Worldwidebro/comm-043-local-food-network-ai,,,,,
COMM-044-Community-Volunteering-AI,Community Volunteering Ai,community,planned,planned,https://github.com/Worldwidebro/comm-044-community-volunteering-ai,,,,,
COMM-045-Public-Childcare-AI,Public Childcare Ai,community,planned,planned,https://github.com/Worldwidebro/comm-045-public-childcare-ai,,,,,
COMM-046-Community-Pet-Care-AI,Community Pet Care Ai,community,planned,planned,https://github.com/Worldwidebro/comm-046-community-pet-care-ai,,,,,
COMM-047-Public-Fitness-AI,Public Fitness Ai,community,planned,planned,https://github.com/Worldwidebro/comm-047-public-fitness-ai,,,,,
COMM-048-Community-Transportation-AI,Community Transportation Ai,community,planned,planned,https://github.com/Worldwidebro/comm-048-community-transportation-ai,,,,,
COMM-049-Public-Event-AI,Public Event Ai,community,planned,planned,https://github.com/Worldwidebro/comm-049-public-event-ai,,,,,
COMM-050-Community-Cultural-AI,Community Cultural Ai,community,planned,planned,https://github.com/Worldwidebro/comm-050-community-cultural-ai,,,,,
EM-001-Space-Habitat-AI,Space Habitat Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-001-space-habitat-ai,,,,,
EM-002-Fusion-Energy-AI,Fusion Energy Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-002-fusion-energy-ai,,,,,
EM-003-Teleportation-Research-AI,Teleportation Research Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-003-teleportation-research-ai,,,,,
EM-004-Climate-Solutions-AI,Climate Solutions Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-004-climate-solutions-ai,,,,,
EM-005-Holographic-Events-AI,Holographic Events Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-005-holographic-events-ai,,,,,
EM-006-Neurofeedback-AI,Neurofeedback Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-006-neurofeedback-ai,,,,,
EM-007-Autonomous-Delivery-AI,Autonomous Delivery Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-007-autonomous-delivery-ai,,,,,
EM-008-Gene-Editing-AI,Gene Editing Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-008-gene-editing-ai,,,,,
EM-009-Space-Tourism-AI,Space Tourism Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-009-space-tourism-ai,,,,,
EM-010-Wearables-AI,Wearables Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-010-wearables-ai,,,,,
EM-011-Metaverse-Hub-AI,Metaverse Hub Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-011-metaverse-hub-ai,,,,,
EM-012-Energy-Grid-AI,Energy Grid Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-012-energy-grid-ai,,,,,
EM-013-Brain-Computer-Interface,Brain Computer Interface,emerging,planned,planned,https://github.com/Worldwidebro/em-013-brain-computer-interface,,,,,
EM-014-Ocean-Cleanup-AI,Ocean Cleanup Ai,emerging,planned,planned,https://github.com/Worldwidebro/em-014-ocean-cleanup-ai,,,,,
